"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Columnea medicinalis",1,0.0769230769230769,0.125,-0.875,0.785714285714286,1,1,1,1,2.15384615384615,0,0,0.0702614379084967,0.0227191091954023,1677720700.50048,0,1,0.121212121212121,0.0971212892097771,0.132805521046336
"Drymonia collegarum",1,0.0769230769230769,0.25,-0.75,0.857142857142857,1,1,1,1,2.53846153846154,0,0,0.059640522875817,0.0196856520385932,1677720700.50048,0,1,0.0606060606060606,0.0971212892097771,0.421870347364224
"Meriania tomentosa",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.928571428571429,1,1,1,1,2.53846153846154,0,0,0.059640522875817,0.0155826558265583,1677720700.50048,0,1,0.0454545454545455,0.0971212892097771,0.541843090008674
"Salvia quitensis",1,0.0769230769230769,0.166666666666667,-0.833333333333333,1,1,1,1,1,2.92307692307692,0,0,0.053921568627451,0.019289417505337,1677720700.50048,0,1,0.0909090909090909,0.0971212892097771,0.252778263690786
"Bomarea multiflora",1,0.0769230769230769,1,0,0.5,1,1,1,1,NA,0,0,0,NA,0.795926633452104,0,1,0.0303030303030303,0.0971212892097771,1
"Columnea ciliata",2,0.153846153846154,0.416666666666667,-0.291666666666667,0.285714285714286,0.916666666666667,0.67700320038633,0.916666666666667,1,2.07692307692308,0.0518867924528302,0,0.0718954248366013,0.0257742461287694,2941562359.8741,0.693147180559945,2,0.151515151515152,0.194242578419554,0.337324305527505
"Columnea mastersonii",1,0.0769230769230769,0.25,-0.75,0.571428571428571,1,1,1,1,2.15384615384615,0,0,0.0702614379084967,0.0328400830737279,0.795926633452104,0,1,0.121212121212121,0.0971212892097771,0.421870347364224
"Drymonia tenuis",1,0.0769230769230769,0.222222222222222,-0.777777777777778,0.642857142857143,1,1,1,1,1.84615384615385,0,0,0.076797385620915,0.0334125726360275,0.795926633452104,0,1,0.136363636363636,0.0971212892097771,0.372751006335235
"Macleania stricta",2,0.153846153846154,0.424242424242424,-0.287878787878788,0.357142857142857,0.916666666666667,0.67700320038633,0.916666666666667,1,2.53846153846154,0,0,0.059640522875817,0.0193602693602694,2941562359.8741,0.693147180559945,2,0.212121212121212,0.194242578419554,0.270921545004337
"Psammisia ulbrichiana",1,0.0769230769230769,0.5,-0.5,0.714285714285714,1,1,1,1,2.53846153846154,0,0,0.059640522875817,0.0268577494692144,0.795926633452104,0,1,0.0606060606060606,0.0971212892097771,0.710935173682112
"Centropogon solanifolius",1,0.0769230769230769,0.375,-0.625,0.428571428571429,1,1,1,1,2.15384615384615,0,0,0.0702614379084967,0.0385670731707317,0.525261466517939,0,1,0.121212121212121,0.0971212892097771,0.579224739642625
"Palicourea acetosoides",2,0.153846153846154,0.472222222222222,-0.263888888888889,0.214285714285714,0.958333333333333,0.720082299823096,0.916666666666667,1,1.69230769230769,0.207547169811321,0.20137299771167,0.0866013071895425,0.0359170925610449,2.62230229845195,0.636514168294813,1.88988157484231,0.196969696969697,0.183547735002489,0.371594501453137
"Glossoloma purpureum",2,0.153846153846154,1.16666666666667,0.0833333333333333,0.142857142857143,0.958333333333333,0.720082299823096,0.916666666666667,1,2.07692307692308,0.0518867924528302,0.130434782608696,0.0718954248366013,0.0390914709517923,1.0505229538638,0.636514168294813,1.88988157484231,0.151515151515152,0.183547735002489,0.754446576345536
"Palicourea lineata",3,0.230769230769231,1.35353535353535,0.117845117845118,0.0714285714285714,0.983333333333333,0.827059718386634,0.833333333333333,1,1.69230769230769,0.207547169811321,0.20137299771167,0.0866013071895425,0.0254322476879775,1.28387261751219,0.566085738959629,1.76135912114648,0.295454545454545,0.171065468607146,0.775850720973625
"Palicourea demissa",8,0.615384615384615,5.94444444444444,0.618055555555556,0,0.886363636363636,0.423659272868162,0.416666666666667,1,1.38461538461538,0.481132075471698,0.466819221967963,0.102941176470588,0.0499605055292259,3.94830564881211,1.71041224525298,5.5312412356245,0.53962703962704,0.537201279734132,0.680538700425764
