"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Brown Inca",6,0.4,4.04356060606061,0.507260101010101,0.0714285714285714,0.928571428571429,0.642857142857143,0.51719697540711,0.515286796536797,1.38461538461538,0.207317073170732,0.415730337078652,0.0935251798561151,0.0738725368950449,3.97758840404873,1.43068533608729,4.18156398683895,0.400689901329015,0.478260869565217,0.476784818574012
"Violet-tailed Sylph",7,0.466666666666667,3.47619047619048,0.353741496598639,0,0.839285714285714,0.571428571428571,0.371194412177023,0.491758241758242,1.30769230769231,0.524390243902439,0.449438202247191,0.0949640287769784,0.0656410256410256,6.181852161382,1.77823330579971,5.91938942435933,0.567213504765125,0.511705685618729,0.433299471958644
"Booted Racketail",4,0.266666666666667,2.57142857142857,0.392857142857143,0.142857142857143,0.892857142857143,0.785714285714286,0.5,0.695238095238095,2.07692307692308,0.146341463414634,0.134831460674157,0.060431654676259,0.042809364548495,2.47100426880245,1.27985422583367,3.59611546662432,0.344590482418687,0.231884057971014,0.757094741750713
"Stripe-throated Hermit",2,0.133333333333333,1.27272727272727,0.136363636363636,0.214285714285714,0.969387755102041,0.928571428571429,0.741619848709566,0.781818181818182,2,0,0,0.0712230215827338,0.049407223600772,0.75178092531656,0.610864302054894,1.84202277503731,0.176508102302997,0.260869565217391,0.771743800569621
"Buff-tailed Coronet",1,0.0666666666666667,0.714285714285714,-0.285714285714286,0.428571428571429,1,1,1,0.714285714285714,2.15384615384615,0,0,0.0589928057553957,0.0598914467527606,0.375882883682592,0,1,0.0958229749897754,0.101449275362319,0.847172201092295
"Collared Inca",1,0.0666666666666667,0.1875,-0.8125,0.5,1,1,1,0.1875,1.76923076923077,0,0,0.0719424460431655,0.04644412191582,0.525261466517939,0,1,0.0958229749897754,0.231884057971014,0.294315463838781
"Crowned Woodnymph",1,0.0666666666666667,0.428571428571429,-0.571428571428571,0.571428571428571,1,1,1,0.428571428571429,3,0,0,0.0424460431654676,0.0300187617260788,0.525261466517939,0,1,0.0958229749897754,0.101449275362319,0.642811579896631
"Booted Racket-tail",2,0.133333333333333,0.424242424242424,-0.287878787878788,0.285714285714286,0.928571428571429,0.928571428571429,0.681385143869247,0.212121212121212,1.61538461538462,0.0609756097560976,0,0.0805755395683453,0.0347569727297413,2941562359.8741,0.693147180559945,2,0.191645949979551,0.202898550724638,0.323756235427496
"Green-crowned Woodnymph",1,0.0666666666666667,0.181818181818182,-0.818181818181818,0.642857142857143,1,1,1,0.181818181818182,2,0,0,0.0712230215827338,0.0391831022871387,0.795926633452104,0,1,0.0958229749897754,0.159420289855072,0.34058471358798
"Tawny-bellied Hermit",2,0.133333333333333,0.340909090909091,-0.329545454545455,0.357142857142857,0.928571428571429,0.928571428571429,0.681385143869247,0.170454545454545,1.61538461538462,0.0609756097560976,0,0.0805755395683453,0.0250994453470783,2941562359.8741,0.693147180559945,2,0.191645949979551,0.217391304347826,0.268116942717596
"Fawn-breasted Brilliant",1,0.0666666666666667,1,0,0.714285714285714,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0958229749897754,0.0144927536231884,1
"Gorgeted Sunangel",1,0.0666666666666667,0.142857142857143,-0.857142857142857,0.785714285714286,1,1,1,0.142857142857143,2.15384615384615,0,0,0.0589928057553957,0.0237829803047194,1677720700.50048,0,1,0.0958229749897754,0.101449275362319,0.298161269485599
"Green-crowned Brilliant",1,0.0666666666666667,0.0625,-0.9375,0.857142857142857,1,1,1,0.0625,1.76923076923077,0,0,0.0719424460431655,0.0234432234432234,1677720700.50048,0,1,0.0958229749897754,0.231884057971014,0
"Green-fronted Lancebill",1,0.0666666666666667,0.0625,-0.9375,0.928571428571429,1,1,1,0.0625,1.76923076923077,0,0,0.0719424460431655,0.0234432234432234,1677720700.50048,0,1,0.0958229749897754,0.231884057971014,0
"White-whiskered Hermit",1,0.0666666666666667,0.0909090909090909,-0.909090909090909,1,1,1,1,0.0909090909090909,2,0,0,0.0712230215827338,0.0241750532876454,1677720700.50048,0,1,0.0958229749897754,0.159420289855072,0.135142095340676
