"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Violet-tailed Sylph",5,0.416666666666667,3.5,0.5,0,0.909090909090909,0.636363636363636,0.5,0.7375,1.5,0,0,0.139175257731959,0.0879120879120879,5.70511385211326,1.38629436111989,4,0.413143010490238,0.397727272727273,0.661581791995718
"Green-fronted Lancebill",1,0.0833333333333333,0.857142857142857,-0.142857142857143,0.6,1,1,1,0.857142857142857,2.16666666666667,0,0,0.0979381443298969,0.0714285714285714,0.34265736795781,0,1,0.103285752622559,0.212121212121212,0.885178650778002
"Tawny-bellied Hermit",2,0.166666666666667,2,0.5,0.2,0.939393939393939,0.909090909090909,0.69019101440372,1,NA,0,0,0,NA,1.23549253245909,0.673011667009257,1.96013170420779,0.202453678308442,0.151515151515152,1
"Brown Inca",3,0.25,1.1,0.0333333333333333,0.1,0.909090909090909,0.818181818181818,0.564076074817766,0.375,1.5,0,0.161290322580645,0.139175257731959,0.0993788819875776,5.4525555311395,1.03972077083992,2.82842712474619,0.292136224317472,0.363636363636364,0.339788660504029
"Booted Racketail",2,0.166666666666667,2,0.5,0.3,0.909090909090909,0.909090909090909,0.674199862463242,1,NA,0,0,0,NA,2941562359.8741,0.693147180559945,2,0.206571505245119,0.0606060606060606,1
"Collared Inca",2,0.166666666666667,0.342857142857143,-0.328571428571429,0.4,0.909090909090909,0.909090909090909,0.674199862463242,0.171428571428571,1.33333333333333,0.384615384615385,0.32258064516129,0.154639175257732,0.0714285714285714,2941562359.8741,0.693147180559945,2,0.206571505245119,0.363636363636364,0
"Fawn-breasted Brilliant",2,0.166666666666667,0.533333333333333,-0.233333333333333,0.5,0.909090909090909,0.909090909090909,0.674199862463242,0.266666666666667,1.16666666666667,0.615384615384615,0.516129032258065,0.170103092783505,0.0816326530612245,2941562359.8741,0.693147180559945,2,0.206571505245119,0.242424242424242,0.238316430834131
"Crowned Woodnymph",1,0.0833333333333333,0.5,-0.5,0.7,1,1,1,0.5,1,0,0,0.0309278350515464,NA,1677720700.50048,0,1,0.103285752622559,0.0606060606060606,0.643792812891978
"Gorgeted Sunangel",1,0.0833333333333333,0.5,-0.5,0.8,1,1,1,0.5,1,0,0,0.0309278350515464,NA,1677720700.50048,0,1,0.103285752622559,0.0606060606060606,0.643792812891978
"Speckled Hummingbird",1,0.0833333333333333,0.333333333333333,-0.666666666666667,0.9,1,1,1,0.333333333333333,1.83333333333333,0,0,0.118556701030928,0.051948051948052,1677720700.50048,0,1,0.103285752622559,0.0909090909090909,0.43542496594642
"Wedge-billed Hummingbird",1,0.0833333333333333,0.333333333333333,-0.666666666666667,1,1,1,1,0.333333333333333,1.83333333333333,0,0,0.118556701030928,0.051948051948052,1677720700.50048,0,1,0.103285752622559,0.0909090909090909,0.43542496594642
