"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.0909090909090909,0.5,-0.5,0.727272727272727,1,1,1,1,1,0,0,0.027027027027027,NA,1677720700.50048,0,1,0.0606060606060606,0.118990763954023,0.666666666666667
"Calathea ischnosiphonoides",1,0.0909090909090909,0.5,-0.5,0.818181818181818,1,1,1,1,1,0,0,0.027027027027027,NA,1677720700.50048,0,1,0.0606060606060606,0.118990763954023,0.666666666666667
"Drymonia tenuis",1,0.0909090909090909,0.125,-0.875,0.909090909090909,1,1,1,1,1.33333333333333,0,0,0.135135135135135,0.0681818181818182,1677720700.50048,0,1,0.242424242424242,0.118990763954023,0
"Pitcairnia squarrosa",1,0.0909090909090909,0.125,-0.875,1,1,1,1,1,1.33333333333333,0,0,0.135135135135135,0.0681818181818182,1677720700.50048,0,1,0.242424242424242,0.118990763954023,0
"Columnea ciliata",1,0.0909090909090909,0.4,-0.6,0.636363636363636,1,1,1,1,1,0,0,0.027027027027027,NA,0.795926633452104,0,1,0.151515151515152,0.118990763954023,0.526611648792031
"Palicourea demissa",2,0.181818181818182,2,0.5,0.363636363636364,0.9,0.670820393249937,0.9,1,NA,0,0,0,NA,2941562359.8741,0.693147180559945,2,0.0606060606060606,0.237981527908046,1
"Renealmia sessilifolia",2,0.181818181818182,0.375,-0.3125,0.454545454545455,0.9,0.670820393249937,0.9,1,1.33333333333333,0,0,0.135135135135135,0.0991735537190083,2941562359.8741,0.693147180559945,2,0.363636363636364,0.237981527908046,0.104738841244793
"Centropogon solanifolius",1,0.0909090909090909,0.6,-0.4,0.545454545454545,1,1,1,1,1,0,0,0.027027027027027,NA,0.525261466517939,0,1,0.151515151515152,0.118990763954023,0.720383536895458
"Fuchsia macrostigma",3,0.272727272727273,2.5,0.5,0.0909090909090909,0.8,0.516397779494322,0.8,1,1.83333333333333,0,0,0.0945945945945946,0.0617495711835335,419430397.854167,1.09861228866811,3,0.121212121212121,0.356972291862069,0.87352803381959
"Kohleria affinis",2,0.181818181818182,0.75,-0.125,0.272727272727273,0.975,0.804984471899924,0.9,1,1.33333333333333,0,0.307692307692308,0.135135135135135,0.165289256198347,1.23549253245909,0.500402423538188,1.64938488846612,0.363636363636364,0.196261567932804,0.449889045149513
"Mezobromelia capituligera",4,0.363636363636364,1.625,0.15625,0,0.85,0.456070170039655,0.7,1,1,1,0.692307692307692,0.162162162162162,0.142292490118577,9.28414131051468,1.33217904021012,3.789291416276,0.442424242424242,0.450890680467102,0.358203886007765
"Palicourea acetosoides",2,0.181818181818182,1.5,0.25,0.181818181818182,0.983333333333333,0.854758588665805,0.9,1,1.83333333333333,0,0,0.0945945945945946,0.0617495711835335,0.935412999044635,0.410116318288409,1.50699306577254,0.242424242424242,0.179318256169689,0.922522005389877
