"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Gorgeted Sunangel",5,0.3125,3.29728020240354,0.459456040480708,0.142857142857143,0.963888888888889,0.733333333333333,0.663750622759435,0.594748448638392,1.42857142857143,0.0335978835978836,0.0833333333333333,0.0731707317073171,0.051875055238696,1.55833024621153,1.01079193621737,2.74777621709612,0.295726549688766,0.520547945205479,0.541185366231502
"Brown Inca",7,0.4375,2.71572867360344,0.245104096229062,0.0714285714285714,0.846666666666667,0.6,0.427906257166154,0.489618667227775,1.35714285714286,0.246560846560847,0.388888888888889,0.0764966740576497,0.0494790722824593,2.71746782269786,1.61138655596209,5.00975271683812,0.539169411441425,0.519510170195102,0.411170304123458
"Violet-tailed Sylph",8,0.5,3.80424384807687,0.350530481009608,0,0.780952380952381,0.533333333333333,0.3112698007981,0.439833037157515,1.35714285714286,0.0706349206349206,0.152777777777778,0.0764966740576497,0.049755125455026,3.56954753165944,1.95990085815094,7.09862325963321,0.763981925111159,0.639269406392694,0.310405384109086
"Tawny-bellied Hermit",4,0.25,1.06886446886447,0.0172161172161172,0.214285714285714,0.944444444444444,0.8,0.589625645815934,0.411854811854812,1.78571428571429,0,0,0.0565410199556541,0.0382511937313421,2.2612632119324,1.12095039267358,3.06776840287102,0.330165374960565,0.289539227895392,0.558938786020082
"Violet-tailed Slyph",2,0.125,1.4,0.2,0.357142857142857,0.988888888888889,0.933333333333333,0.859520511799504,0.485714285714286,1.71428571428571,0,0,0.0620842572062084,0.0315954407410069,0.935412999044635,0.410116318288409,1.50699306577254,0.16218855704952,0.10958904109589,0.716204647046415
"Fawn-breasted Brilliant",4,0.25,0.374772539288668,-0.156306865177833,0.285714285714286,0.866666666666667,0.8,0.479196858952174,0.0954370002757099,1.14285714285714,0.496031746031746,0.24537037037037,0.0864745011086474,0.0306960880574647,5.24460493178456,1.32966134885476,3.77976314968462,0.406793067041775,0.472602739726027,0.162793062356902
"Buff-tailed Coronet",2,0.125,0.377777777777778,-0.311111111111111,0.428571428571429,0.983333333333333,0.933333333333333,0.811582815655104,0.235555555555556,1.5,0.13015873015873,0.12962962962963,0.0720620842572062,0.0262183188270782,1.23549253245909,0.500402423538188,1.64938488846612,0.177513328465428,0.164383561643836,0.496769478113209
"Collared Inca",2,0.125,0.126185958254269,-0.436907020872865,0.5,0.977777777777778,0.933333333333333,0.774596669241483,0.0799335863377609,1.5,0.0111111111111111,0,0.0698447893569845,0.0274245406416456,1.59181590415142,0.562335144618808,1.75476535060332,0.188854790800879,0.445205479452055,0.144219089184618
"Wedge-billed Hummingbird",1,0.0625,0.129032258064516,-0.870967741935484,0.785714285714286,1,1,1,0.129032258064516,1.57142857142857,0,0,0.0665188470066519,0.028362200272,0.427945957592403,0,1,0.107623957092581,0.212328767123288,0.334487008033078
"Booted Racket-tail",2,0.125,1.06666666666667,0.0333333333333333,0.571428571428571,0.933333333333333,0.933333333333333,0.683130051063973,0.533333333333333,1.71428571428571,0,0,0.0620842572062084,0.0103560960581882,2941562359.8741,0.693147180559945,2,0.215247914185161,0.10958904109589,0.610931765696157
"Booted Racketail",2,0.125,1.06666666666667,0.0333333333333333,0.642857142857143,0.933333333333333,0.933333333333333,0.683130051063973,0.533333333333333,1.71428571428571,0,0,0.0620842572062084,0.0103560960581882,2941562359.8741,0.693147180559945,2,0.215247914185161,0.10958904109589,0.610931765696157
"Speckled Hummingbird",2,0.125,0.140522875816993,-0.429738562091503,0.714285714285714,0.933333333333333,0.933333333333333,0.683130051063973,0.0702614379084967,1.64285714285714,0.0119047619047619,0,0.0631929046563193,0.0175241743888386,2941562359.8741,0.693147180559945,2,0.215247914185161,0.294520547945205,0.17768690233363
"Green-fronted Lancebill",1,0.0625,0.032258064516129,-0.967741935483871,0.857142857142857,1,1,1,0.032258064516129,1.57142857142857,0,0,0.0665188470066519,0.0106748184481725,1677720700.50048,0,1,0.107623957092581,0.212328767123288,0.0261950868285284
"Sparkling Violetear",1,0.0625,0.0666666666666667,-0.933333333333333,0.928571428571429,1,1,1,0.0666666666666667,1.71428571428571,0,0,0.0620842572062084,0.0103560960581882,1677720700.50048,0,1,0.107623957092581,0.102739726027397,0.232055207572125
"White-whiskered Hermit",1,0.0625,0.333333333333333,-0.666666666666667,1,1,1,1,0.333333333333333,2.28571428571429,0,0,0.0443458980044346,0.0104907282580662,1677720700.50048,0,1,0.107623957092581,0.0205479452054795,0.688457183830433
