"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Tawny-bellied Hermit",21,0.67741935483871,5.6033938194809,0.21920922949909,0,0.853333333333333,0.333333333333333,0.261250437101138,0.461672629418257,1.04545454545455,0.112175610985135,0.179039301310044,0.0485327313769752,0.0649040271817437,9.19855679264022,2.59667872345544,13.4190954139463,0.717330456054235,0.414119621239362,0.455813485876843
"Stripe-throated Hermit",9,0.290322580645161,3.56742224433019,0.28526913825891,0.181818181818182,0.912698412698413,0.733333333333333,0.41001148554955,0.444949036795038,1.22727272727273,0.00661375661375661,0.189956331877729,0.0440180586907449,0.0797597358169626,2.65629978617768,1.83755338958321,6.28115191480009,0.335764925175716,0.448432975642991,0.490714768350308
"White-whiskered Hermit",11,0.354838709677419,3.42362583794365,0.220329621631241,0.0909090909090909,0.929166666666667,0.666666666666667,0.39084334268159,0.497747637669236,1.09090909090909,0.0542391030486269,0.0698689956331878,0.0474040632054176,0.0665282419269742,3.55299220479803,1.96196893745283,7.11331896617389,0.380249203143878,0.331197411003236,0.560631558195096
"Gorgeted Sunangel",6,0.193548387096774,2.79831447247736,0.299719078746227,0.272727272727273,0.958024691358025,0.833333333333333,0.514973327024185,0.491860723188666,1.45454545454545,0.0394179894179894,0.0829694323144105,0.0383747178329571,0.0567299595589886,1.64973704035614,1.4463073941878,4.24740154249344,0.227048872635318,0.260517799352751,0.643147459177543
"Brown Inca",12,0.387096774193548,3.60499699647328,0.21708308303944,0.0454545454545455,0.95,0.633333333333333,0.435209613183587,0.410902955405702,1,0.252122700932225,0.358078602620087,0.0496613995485327,0.0688753394300359,4.51058373983582,1.9260896043182,6.86262213631083,0.366847966640997,0.315210355987055,0.518937182658957
"Violet-tailed Sylph",11,0.354838709677419,2.56481613297701,0.142256012088819,0.136363636363636,0.911904761904762,0.666666666666667,0.325749955408552,0.27639726108089,1.22727272727273,0.110714285714286,0.0502183406113537,0.0440180586907449,0.0521564936695412,4.31049809563471,2.2023377141874,9.04613608119332,0.483569772810994,0.411955073291452,0.401977426574934
"Booted Racket-tail",5,0.161290322580645,1.72786333278137,0.145572666556273,0.363636363636364,0.95,0.866666666666667,0.519130618090915,0.409870287575206,1.09090909090909,0.0542391030486269,0.0349344978165939,0.0474040632054176,0.0568411949495628,1.59628201089077,1.35774755800239,3.88742722861336,0.207806104715579,0.377022653721683,0.508032997264387
"Buff-tailed Coronet",7,0.225806451612903,1.41100368969221,0.0587148128131735,0.227272727272727,0.93,0.8,0.470643576758555,0.317414473416589,1.04545454545455,0.112175610985135,0.00218340611353712,0.0485327313769752,0.047997383708775,2.81629721885165,1.58254435648335,4.86732427775358,0.26018742964568,0.436580018791106,0.405493643297782
"Booted Racketail",3,0.0967741935483871,1.23063973063973,0.0768799102132436,0.545454545454545,0.997333333333333,0.933333333333333,0.924888307496807,0.210188302780895,1.22727272727273,0.00661375661375661,0.0174672489082969,0.0440180586907449,0.0827816945766027,0.863550678740689,0.315396287422662,1.37080243509724,0.073277542605935,0.255663430420712,0.439819132991421
"Violet-tailed Slyph",4,0.129032258064516,0.615151515151515,-0.0962121212121212,0.454545454545455,0.988888888888889,0.9,0.76171407584036,0.14280303030303,1.13636363636364,0.0337742504409171,0.0152838427947598,0.04627539503386,0.0665902335284084,1.37065794023734,0.779225951739174,2.17978435403179,0.116522437358367,0.27831715210356,0.365504704878588
"Collared Inca",6,0.193548387096774,1.01098340532854,0.00183056755475661,0.318181818181818,0.947619047619048,0.833333333333333,0.509982651201733,0.237868490992401,1.36363636363636,0.0595238095238095,0,0.0406320541760722,0.039151630183211,3.15157264340677,1.45935941234753,4.30320206713141,0.230031742534658,0.225458468176915,0.470838537636155
"Andean Emerald",1,0.032258064516129,0.103703703703704,-0.896296296296296,0.863636363636364,1,1,1,0.103703703703704,1.27272727272727,0,0,0.0428893905191874,0.0516835566659007,0.246498887640302,0,1,0.0534559472100274,0.218446601941748,0.339866656101192
"Green-crowned Woodnymph",2,0.0645161290322581,0.276650563607085,-0.361674718196457,0.727272727272727,0.979166666666667,0.966666666666667,0.714736403321352,0.120079276601016,1.27272727272727,0,0,0.0428893905191874,0.0355284329761317,0.660098715569056,0.666278442414676,1.94697803022388,0.104077554802731,0.255663430420712,0.330614435066216
"Purple-bibbed Whitetip",2,0.0645161290322581,0.325925925925926,-0.337037037037037,0.772727272727273,0.983333333333333,0.966666666666667,0.735350760345524,0.128395061728395,1.22727272727273,0.00661375661375661,0,0.0440180586907449,0.037475129968131,0.685325657285623,0.636514168294813,1.88988157484231,0.101025409697974,0.242718446601942,0.339430958593574
"Fawn-breasted Brilliant",4,0.129032258064516,0.179083181542198,-0.205229204614451,0.5,0.966666666666667,0.9,0.567340285895511,0.0375948694596236,1.09090909090909,0.0542391030486269,0,0.0474040632054176,0.0243563840927429,3.18361888163792,1.2130075659799,3.36358566101486,0.179803657531615,0.37378640776699,0.113086975437438
"Wedge-billed Hummingbird",5,0.161290322580645,0.334092289010322,-0.133181542197936,0.409090909090909,0.966666666666667,0.866666666666667,0.538129476365431,0.0663517000607165,1.09090909090909,0.0542391030486269,0,0.0474040632054176,0.0232201133527943,5.70511385211326,1.38629436111989,4,0.21382378884011,0.286812297734628,0.223588812185845
"Speckled Hummingbird",3,0.0967741935483871,0.502758077226162,-0.165747307591279,0.590909090909091,0.983333333333333,0.933333333333333,0.695221787153807,0.157867086945101,1.68181818181818,0.00634920634920635,0,0.0327313769751693,0.0158901901327444,2.38771671927057,0.867563228481461,2.3811015779523,0.127284040252731,0.124595469255663,0.460844152238326
"Green-fronted Lancebill",3,0.0967741935483871,0.303893442622951,-0.232035519125683,0.636363636363636,0.977777777777778,0.933333333333333,0.649101943714031,0.13577868852459,1.45454545454545,0.00317460317460317,0,0.0383747178329571,0.016728476660347,3.16655491100451,0.950270539233235,2.58640928985893,0.138258958462224,0.140776699029126,0.425693218949602
"Hoary Puffleg",2,0.0645161290322581,1.06382978723404,0.0319148936170213,0.818181818181818,0.988888888888889,0.966666666666667,0.782623792124926,0.297872340425532,1.77272727272727,0,0,0.0304740406320542,0.0112652745326588,1.59181590415142,0.562335144618808,1.75476535060332,0.0938026439478365,0.0776699029126214,0.496444898744705
"White-necked Jacobin",1,0.032258064516129,0.0296296296296296,-0.97037037037037,0.909090909090909,1,1,1,0.0296296296296296,1.27272727272727,0,0,0.0428893905191874,0.0165387353801316,0.427945957592403,0,1,0.0534559472100274,0.218446601941748,0.141327615914812
"Green-crowned Brilliant",3,0.0967741935483871,0.307407407407407,-0.230864197530864,0.681818181818182,0.933333333333333,0.933333333333333,0.557773351022717,0.102469135802469,1.13636363636364,0.0337742504409171,0,0.04627539503386,0.0116233145507195,419430397.854167,1.09861228866811,3,0.160367841630082,0.242718446601942,0.314698059454534
"Rufous-tailed Hummingbird",1,0.032258064516129,0.00740740740740741,-0.992592592592593,0.954545454545455,1,1,1,0.00740740740740741,1.27272727272727,0,0,0.0428893905191874,0.00428909087671035,1677720700.50048,0,1,0.0534559472100274,0.218446601941748,0
