"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Mikania websteri",1,0.0434782608695652,0.25,-0.75,0.966666666666667,1,1,1,1,2.26666666666667,0,0,0.0180412371134021,0.00383479192066489,1677720700.50048,0,1,0.00647249190938511,0.0691490218045471,0.684535123214271
"Psammisia ecuadorensis",1,0.0434782608695652,0.037037037037037,-0.962962962962963,1,1,1,1,1,1.96666666666667,0,0,0.0204037800687285,0.0038415246147995,1677720700.50048,0,1,0.0436893203883495,0.0691490218045471,0.25
"Drymonia tenuis",2,0.0869565217391304,0.0466666666666667,-0.476666666666667,0.866666666666667,0.977272727272727,0.731678573796948,0.954545454545455,1,1.36666666666667,0.0114335317460317,0,0.0315721649484536,0.0105950688994195,2.62230229845195,0.636514168294813,1.88988157484231,0.218446601941748,0.130683462226783,0.147422854517394
"Glossoloma oblongicalyx",2,0.0869565217391304,0.191358024691358,-0.404320987654321,0.9,0.977272727272727,0.731678573796948,0.954545454545455,1,1.26666666666667,0.0103914835164835,0,0.0335051546391753,0.00783113067311173,2.62230229845195,0.636514168294813,1.88988157484231,0.140776699029126,0.130683462226783,0.295055154466258
"Salvia quitensis",1,0.0434782608695652,0.0394736842105263,-0.960526315789474,0.933333333333333,1,1,1,1,1.76666666666667,0,0,0.0242697594501718,0.0105642606521673,0.525261466517939,0,1,0.122977346278317,0.0691490218045471,0.256566124690818
"Bomarea multiflora",3,0.130434782608696,0.117081562436754,-0.294306145854415,0.666666666666667,0.96969696969697,0.643852043986392,0.909090909090909,1,1.2,0.0259466575091575,0,0.0347938144329897,0.0155644842216494,3.16655491100451,0.950270539233235,2.58640928985893,0.258899676375405,0.178847672379938,0.231848132664708
"Bomarea pardina",3,0.130434782608696,0.425,-0.191666666666667,0.7,0.96969696969697,0.643852043986392,0.909090909090909,1,1.6,0.00209061771561772,0,0.0270618556701031,0.0154226583410037,3.16655491100451,0.950270539233235,2.58640928985893,0.140776699029126,0.178847672379938,0.37575620251509
"Macleania stricta",2,0.0869565217391304,0.0978318350079323,-0.451084082496034,0.833333333333333,0.988636363636364,0.815753973606347,0.954545454545455,1,1.7,0,0,0.0251288659793814,0.0156278643235067,1.23549253245909,0.500402423538188,1.64938488846612,0.148867313915858,0.114053351616634,0.325471570697484
"Guzmania jaramilloi",2,0.0869565217391304,0.155202821869489,-0.422398589065256,0.8,0.990909090909091,0.842375189328342,0.954545454545455,1,1.33333333333333,0.00729895104895105,0,0.0326460481099656,0.0188748152126791,1.0505229538638,0.450561208866305,1.5691925832142,0.187702265372168,0.108508132152212,0.43907228154119
"Columnea picta",3,0.130434782608696,0.105152696556205,-0.298282434481265,0.633333333333333,0.954545454545455,0.61584199567451,0.909090909090909,1,1.3,0.012780841503268,0,0.0332903780068729,0.0225250741864529,1.74344393002143,0.974314752869349,2.6493511285621,0.369336569579288,0.183200038956842,0.197502339283033
