"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Tawny-bellied Hermit",5,0.277777777777778,2.72840909090909,0.345681818181818,0.0714285714285714,0.92436974789916,0.764705882352941,0.497235001844021,0.572088068181818,1.54545454545455,0.0847457627118644,0.15421686746988,0.0898876404494382,0.044660788816411,2.49674652037146,1.40139264660812,4.06085136160824,0.321060970132364,0.337009803921569,0.605507146551121
"Violet-tailed Sylph",5,0.277777777777778,2.275,0.255,0.142857142857143,0.96078431372549,0.764705882352941,0.607792534263035,0.626666666666667,1.63636363636364,0.0423728813559322,0.197590361445783,0.0842696629213483,0.0397830018083183,2.62630894296165,1.20487620655116,3.33634603471975,0.263779783897377,0.368627450980392,0.627251938728144
"Brown Inca",6,0.333333333333333,2.95892857142857,0.326488095238095,0,0.957983193277311,0.705882352941177,0.5815799980378,0.465327380952381,1.45454545454545,0.440677966101695,0.250602409638554,0.0955056179775281,0.0433996383363472,4.77542110663109,1.3497923961724,3.85662479751264,0.304914311967224,0.348039215686274,0.514599590252053
"Buff-tailed Coronet",1,0.0555555555555556,0.857142857142857,-0.142857142857143,0.642857142857143,1,1,1,0.857142857142857,2.27272727272727,0,0,0.0636704119850187,0.0522151898734177,0.259347806937208,0,1,0.0790624776783784,0.137254901960784,0.921385586528327
"Stripe-throated Hermit",5,0.277777777777778,2.01590909090909,0.203181818181818,0.214285714285714,0.882352941176471,0.764705882352941,0.464420364012824,0.579545454545454,1.27272727272727,0.415254237288136,0.134939759036145,0.106741573033708,0.0286047833554389,4.63216578275261,1.46481638489081,4.32674871092222,0.342083473377241,0.313725490196078,0.609365071648691
"Booted Racket-tail",2,0.111111111111111,0.875,-0.0625,0.285714285714286,0.964705882352941,0.941176470588235,0.709701677177274,0.484375,1.90909090909091,0.0169491525423729,0.168674698795181,0.0786516853932584,0.0334177215189873,0.855931944224533,0.661563238157982,1.93781924087838,0.15320879047668,0.196078431372549,0.636279755817027
"Booted Racketail",1,0.0555555555555556,0.7,-0.3,0.714285714285714,1,1,1,0.7,1,0,0,0.0224719101123595,NA,0.319256906602962,0,1,0.0790624776783784,0.0980392156862745,0.84669421475355
"White-whiskered Hermit",2,0.111111111111111,0.763636363636364,-0.118181818181818,0.357142857142857,0.970588235294118,0.941176470588235,0.727606875108999,0.375757575757576,2,0,0.0939759036144578,0.0730337078651686,0.0389367572669845,1.0505229538638,0.636514168294813,1.88988157484231,0.149418719825749,0.156862745098039,0.599427977968844
"Wedge-billed Hummingbird",1,0.0555555555555556,0.454545454545455,-0.545454545454545,0.785714285714286,1,1,1,0.454545454545454,2,0,0,0.0730337078651686,0.0416546643838055,0.375882883682592,0,1,0.0790624776783784,0.107843137254902,0.687046403647813
"Gorgeted Sunangel",2,0.111111111111111,1.75,0.375,0.428571428571429,0.980392156862745,0.941176470588235,0.776492869555534,0.8125,2.36363636363636,0,0,0.0580524344569288,0.0306584601091627,1.59181590415142,0.562335144618808,1.75476535060332,0.138736096362867,0.0490196078431373,0.916163914811355
"Crowned Woodnymph",2,0.111111111111111,1.2,0.1,0.5,0.970588235294118,0.941176470588235,0.727606875108999,0.466666666666667,1,0,0,0.0224719101123595,NA,2.62230229845195,0.636514168294813,1.88988157484231,0.149418719825749,0.107843137254902,0.592369487485539
"Collared Inca",2,0.111111111111111,1.07142857142857,0.0357142857142857,0.571428571428571,0.941176470588235,0.941176470588235,0.685994340570035,0.535714285714286,2.27272727272727,0,0,0.0636704119850187,0.0180636332535067,2941562359.8741,0.693147180559945,2,0.158124955356757,0.147058823529412,0.512337410036152
"Green-crowned Woodnymph",1,0.0555555555555556,0.125,-0.875,0.857142857142857,1,1,1,0.125,2,0,0,0.0730337078651686,0.0154473288993778,1677720700.50048,0,1,0.0790624776783784,0.0784313725490196,0.25
"Purple-bibbed Whitetip",1,0.0555555555555556,0.1,-0.9,0.928571428571429,1,1,1,0.1,1,0,0,0.0224719101123595,NA,1677720700.50048,0,1,0.0790624776783784,0.0980392156862745,0.169517976278159
"Speckled Hummingbird",1,0.0555555555555556,0.125,-0.875,1,1,1,1,0.125,2,0,0,0.0730337078651686,0.0154473288993778,1677720700.50048,0,1,0.0790624776783784,0.0784313725490196,0.25
