"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Violet-tailed Sylph",9,0.5,3.81944444444444,0.313271604938272,0,0.935294117647059,0.529411764705882,0.471263021607057,0.510582010582011,1,0.8,0.793103448275862,0.152173913043478,0.0737837837837838,5.96639547763785,1.75001129423294,5.75466767019586,0.470502770683747,0.567363530778165,0.354074922411715
"Tawny-bellied Hermit",4,0.222222222222222,2.20833333333333,0.302083333333333,0.2,0.892156862745098,0.823529411764706,0.472530593523415,0.553921568627451,1.28571428571429,0,0.103448275862069,0.130434782608696,0.0721014173782903,1.64909827783131,1.35458107521317,3.87513722551018,0.316831988548213,0.493543758967001,0.47662404229662
"Gorgeted Sunangel",4,0.222222222222222,2.13888888888889,0.284722222222222,0.3,0.897058823529412,0.823529411764706,0.497441191927598,0.573232323232323,1.14285714285714,0.2,0.103448275862069,0.141304347826087,0.0738699654100956,2.2612632119324,1.2945451658449,3.6493357540631,0.298370415434174,0.378048780487805,0.538295028619627
"Brown Inca",6,0.333333333333333,3.05555555555556,0.342592592592593,0.1,0.823529411764706,0.705882352941177,0.373772500798201,0.569444444444444,1.28571428571429,0,0,0.130434782608696,0.0534149013878744,10.9051108454368,1.73286795139986,5.65685424949238,0.462505525996726,0.320121951219512,0.519295297100753
"Speckled Hummingbird",2,0.111111111111111,0.583333333333333,-0.208333333333333,0.4,0.990196078431372,0.941176470588235,0.860637135215187,0.321428571428571,1.28571428571429,0,0,0.130434782608696,0.0779863833298948,0.935412999044635,0.410116318288409,1.50699306577254,0.123212052108483,0.268292682926829,0.410050859029678
"Collared Inca",2,0.111111111111111,0.861111111111111,-0.0694444444444444,0.5,0.96078431372549,0.941176470588235,0.701259371332999,0.494444444444444,1.28571428571429,0,0,0.130434782608696,0.0576435810810811,1.23549253245909,0.673011667009257,1.96013170420779,0.160260757108747,0.268292682926829,0.510955993971215
"Booted Racketail",2,0.111111111111111,2,0.5,0.6,0.980392156862745,0.941176470588235,0.776492869555534,1,NA,0,0,0,NA,1.59181590415142,0.562335144618808,1.75476535060332,0.143469963284709,0.0487804878048781,1
"Buff-tailed Coronet",1,0.0555555555555556,0.666666666666667,-0.333333333333333,0.7,1,1,1,0.666666666666667,1.71428571428571,0,0,0.0978260869565217,0.0723370429252782,0.427945957592403,0,1,0.081760198442134,0.0731707317073171,0.82459697804858
"Green-crowned Brilliant",1,0.0555555555555556,0.666666666666667,-0.333333333333333,0.8,1,1,1,0.666666666666667,1.85714285714286,0,0,0.0869565217391304,0.0419623414884078,0.795926633452104,0,1,0.081760198442134,0.0365853658536585,0.856801010873934
"Green-fronted Lancebill",1,0.0555555555555556,1,0,0.9,1,1,1,1,NA,0,NA,0,NA,0.795926633452104,0,1,0.081760198442134,0.024390243902439,1
"Fawn-breasted Brilliant",1,0.0555555555555556,1,0,1,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.081760198442134,0.0121951219512195,1
