"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Centropogon solanifolius",1,0.1,0.166666666666667,-0.833333333333333,0.727272727272727,1,1,1,1,1,0,0,0.0674157303370786,NA,1677720700.50048,0,1,0.117647058823529,0.139015643603406,0.321060801097007
"Columnea ciliata",1,0.1,0.0714285714285714,-0.928571428571429,0.818181818181818,1,1,1,1,1.4,0,0,0.134831460674157,0.0529411764705882,1677720700.50048,0,1,0.274509803921569,0.139015643603406,0
"Heliconia burleana",1,0.1,0.166666666666667,-0.833333333333333,0.909090909090909,1,1,1,1,1,0,0,0.0674157303370786,NA,1677720700.50048,0,1,0.117647058823529,0.139015643603406,0.321060801097007
"Justicia secunda",1,0.1,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0196078431372549,0.139015643603406,1
"Palicourea demissa",2,0.2,2,0.5,0.363636363636364,0.888888888888889,0.666666666666667,0.888888888888889,1,NA,0,0,0,NA,2941562359.8741,0.693147180559945,2,0.0392156862745098,0.278031287206812,1
"Drymonia brochidodroma",1,0.1,0.6,-0.4,0.636363636363636,1,1,1,1,2,0,0,0.0955056179775281,0.0514285714285714,0.525261466517939,0,1,0.0980392156862745,0.139015643603406,0.774044017237657
"Mezobromelia capituligera",2,0.2,0.380952380952381,-0.30952380952381,0.272727272727273,0.962962962962963,0.763762615825973,0.888888888888889,1,1.2,0.214285714285714,0.25,0.151685393258427,0.128571428571429,1.59181590415142,0.562335144618808,1.75476535060332,0.392156862745098,0.243939834587077,0.252025793101992
"Pitcairnia nigra",1,0.1,0.666666666666667,-0.333333333333333,0.545454545454545,1,1,1,1,1,0,0,0.0674157303370786,NA,0.427945957592403,0,1,0.117647058823529,0.139015643603406,0.810838628179877
"Psammisia ulbrichiana",3,0.3,1.47142857142857,0.157142857142857,0,0.888888888888889,0.552770798392567,0.777777777777778,1,1.2,0.571428571428571,0.5,0.151685393258427,0.0642857142857143,5.4525555311395,1.03972077083992,2.82842712474619,0.367647058823529,0.393195617131923,0.47846231924654
"Kohleria affinis",2,0.2,0.976190476190476,-0.0119047619047619,0.181818181818182,0.977777777777778,0.831479419283098,0.888888888888889,1,1.8,0,0,0.112359550561798,0.105882352941176,1.0505229538638,0.450561208866305,1.5691925832142,0.254901960784314,0.218142316893213,0.761379340228553
"Palicourea acetosoides",1,0.1,1,0,0.454545454545455,1,1,1,1,NA,0,0,0,NA,0.287850999076694,0,1,0.176470588235294,0.139015643603406,1
"Guzmania lehmanniana",2,0.2,1.5,0.25,0.0909090909090909,0.925925925925926,0.683130051063973,0.888888888888889,1,1.2,0.214285714285714,0.25,0.151685393258427,0.27,0.619786052138451,0.673011667009257,1.96013170420779,0.411764705882353,0.272488970407887,0.712349858548572
