"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Columnea ciliata",1,0.1,0.111111111111111,-0.888888888888889,0.666666666666667,1,1,1,1,1.33333333333333,0,0,0.144230769230769,0.0641025641025641,1677720700.50048,0,1,0.214285714285714,0.122844153378601,0
"Guzmania jaramilloi",1,0.1,0.166666666666667,-0.833333333333333,0.777777777777778,1,1,1,1,2,0,0,0.0961538461538462,0.0384615384615385,1677720700.50048,0,1,0.142857142857143,0.122844153378601,0.184535123214271
"Psammisia aberrans",1,0.1,1,0,0.888888888888889,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0238095238095238,0.122844153378601,1
"Salvia quitensis",1,0.1,0.333333333333333,-0.666666666666667,1,1,1,1,1,1,0,0,0.0288461538461538,NA,1677720700.50048,0,1,0.0714285714285714,0.122844153378601,0.5
"Centropogon solanifolius",1,0.1,0.75,-0.25,0.444444444444444,1,1,1,1,2,0,0,0.0961538461538462,0.101809954751131,0.525261466517939,0,1,0.0952380952380952,0.122844153378601,0.850703250369507
"Columnea picta",1,0.1,0.333333333333333,-0.666666666666667,0.555555555555556,1,1,1,1,1.33333333333333,0,0,0.144230769230769,0.144230769230769,0.525261466517939,0,1,0.214285714285714,0.122844153378601,0.429859349926099
"Glossoloma purpureum",2,0.2,0.666666666666667,-0.166666666666667,0.333333333333333,0.925925925925926,0.683130051063973,0.888888888888889,1,1.33333333333333,0,0.285714285714286,0.144230769230769,0.157342657342657,1.23549253245909,0.673011667009257,1.96013170420779,0.357142857142857,0.240790719713961,0.401753779000756
"Renealmia sessilifolia",3,0.3,1.94444444444444,0.314814814814815,0.222222222222222,0.955555555555555,0.707908035586596,0.777777777777778,1,1.16666666666667,0.5,0.357142857142857,0.158653846153846,0.0744416873449132,1.98881626927183,0.796311640173813,2.21734745227321,0.30952380952381,0.272388170520701,0.733532786066037
"Palicourea demissa",3,0.3,2.66666666666667,0.555555555555555,0.111111111111111,0.944444444444444,0.671791005452484,0.777777777777778,1,1,0,0,0.0288461538461538,NA,1.57579951959953,0.848685557726417,2.33657354148564,0.238095238095238,0.287034398510643,0.937055427402829
"Heliconia griggsiana",4,0.4,2.02777777777778,0.256944444444444,0,0.866666666666667,0.532678661552938,0.666666666666667,1,1.16666666666667,0.5,0.357142857142857,0.158653846153846,0.130624092888244,2.2612632119324,1.16222554492109,3.19704052173111,0.443722943722944,0.39273773620914,0.619883629517394
