"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Stripe-throated Hermit",5,0.5,2.83376623376623,0.366753246753247,0,0.777777777777778,0.555555555555556,0.420659877466687,0.67041847041847,1,1,0.666666666666667,0.166666666666667,0.106508875739645,4.63216578275261,1.46481638489081,4.32674871092222,0.605841739734128,0.436507936507937,0.538385198250002
"Booted Racket-tail",2,0.2,1.71428571428571,0.357142857142857,0.111111111111111,0.977777777777778,0.888888888888889,0.831479419283098,0.761904761904762,1.6,0,0,0.116666666666667,0.153846153846154,1.0505229538638,0.450561208866305,1.5691925832142,0.219722111938816,0.19047619047619,0.837416778194661
"Booted Racketail",1,0.1,0.666666666666667,-0.333333333333333,0.555555555555556,1,1,1,0.666666666666667,1,0,0,0.0666666666666667,NA,0.34265736795781,0,1,0.140022400238953,0.214285714285714,0.76489534732072
"White-whiskered Hermit",2,0.2,0.763636363636364,-0.118181818181818,0.222222222222222,0.944444444444444,0.888888888888889,0.71145824860365,0.375757575757576,1.4,0,0.333333333333333,0.133333333333333,0.115384615384615,1.0505229538638,0.636514168294813,1.88988157484231,0.264625754276794,0.380952380952381,0.4318554482814
"Wedge-billed Hummingbird",1,0.1,0.454545454545455,-0.545454545454545,0.666666666666667,1,1,1,0.454545454545454,1.4,0,0,0.133333333333333,0.115384615384615,0.375882883682592,0,1,0.140022400238953,0.261904761904762,0.57376444830732
"Tawny-bellied Hermit",2,0.2,1.09090909090909,0.0454545454545455,0.333333333333333,0.962962962962963,0.888888888888889,0.763762615825973,0.772727272727273,1.4,0,0,0.133333333333333,0.0494505494505495,1.59181590415142,0.562335144618808,1.75476535060332,0.245706456247626,0.321428571428571,0.705796612071983
"Crowned Woodnymph",2,0.2,1.22222222222222,0.111111111111111,0.444444444444444,0.944444444444444,0.888888888888889,0.71145824860365,0.481481481481481,1,0,0,0.0666666666666667,NA,2.62230229845195,0.636514168294813,1.88988157484231,0.264625754276794,0.238095238095238,0.540109922454857
"Brown Inca",1,0.1,1,0,0.777777777777778,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.140022400238953,0.0238095238095238,1
"Green-crowned Woodnymph",1,0.1,0.142857142857143,-0.857142857142857,0.888888888888889,1,1,1,0.142857142857143,1.6,0,0,0.116666666666667,0.0553846153846154,1677720700.50048,0,1,0.140022400238953,0.166666666666667,0.188492437042751
"Purple-bibbed Whitetip",1,0.1,0.111111111111111,-0.888888888888889,1,1,1,1,0.111111111111111,1,0,0,0.0666666666666667,NA,1677720700.50048,0,1,0.140022400238953,0.214285714285714,0.0836861800173476
