"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Violet-tailed Sylph",5,0.3125,1.56190476190476,0.112380952380952,0,0.97037037037037,0.733333333333333,0.692307692307692,0.394139194139194,1.41666666666667,0.37962962962963,0.443396226415094,0.0996503496503496,0.0293118096856415,1.84070579618165,0.990474866954928,2.69251275415102,0.343024981137425,0.644230769230769,0.270338089436117
"Brown Inca",2,0.125,1.52380952380952,0.261904761904762,0.416666666666667,0.996969696969697,0.933333333333333,0.954609419101434,0.544513457556936,1.91666666666667,0,0,0.0751748251748252,0.0284877829073303,0.526333947724239,0.178844912716848,1.19583527094272,0.152348905544158,0.413461538461538,0.567277894456182
"Tawny-bellied Hermit",5,0.3125,3.76363636363636,0.552727272727273,0.0833333333333333,0.9,0.733333333333333,0.497995983919549,0.672727272727273,1.91666666666667,0.0925925925925926,0.188679245283019,0.0751748251748252,0.0284796131961438,2.13982577394465,1.34916894388966,3.85422112534427,0.491026134150126,0.317307692307692,0.715782583689226
"Stripe-throated Hermit",2,0.125,0.787878787878788,-0.106060606060606,0.5,0.986666666666667,0.933333333333333,0.838870492807861,0.434343434343434,1.91666666666667,0.104166666666667,0.0691823899371069,0.0786713286713287,0.0243496468124901,1.0505229538638,0.450561208866305,1.5691925832142,0.199914468530628,0.134615384615385,0.667740048498759
"Green-crowned Woodnymph",2,0.125,1.5,0.25,0.583333333333333,0.983333333333333,0.933333333333333,0.811582815655104,0.6,2.08333333333333,0,0,0.0716783216783217,0.0157860419359636,1.23549253245909,0.500402423538188,1.64938488846612,0.210130934155163,0.0865384615384615,0.788224461033604
"Speckled Hummingbird",3,0.1875,1.26666666666667,0.0888888888888889,0.166666666666667,0.955555555555556,0.866666666666667,0.634560215162176,0.493333333333333,1.66666666666667,0.0856481481481482,0.0377358490566038,0.0839160839160839,0.0145402438124941,3.16655491100451,0.950270539233235,2.58640928985893,0.329507444857868,0.105769230769231,0.715118391655946
"Gorgeted Sunangel",3,0.1875,1.73333333333333,0.244444444444444,0.25,0.933333333333333,0.866666666666667,0.577350269189626,0.533333333333333,2.08333333333333,0,0,0.0681818181818182,0.0135522202399463,5.4525555311395,1.03972077083992,2.82842712474619,0.360340414216744,0.0865384615384615,0.728329682087129
"Green-fronted Lancebill",1,0.0625,0.8,-0.2,0.833333333333333,1,1,1,0.8,2.33333333333333,0,0,0.0594405594405594,0.0230307076101469,0.427945957592403,0,1,0.127399575214115,0.0480769230769231,0.917274005547039
"Booted Racketail",3,0.1875,1.14880952380952,0.0496031746031746,0.333333333333333,0.866666666666667,0.866666666666667,0.53748384988657,0.382936507936508,1.58333333333333,0.189814814814815,0.19496855345912,0.0926573426573427,0.0134345794392523,419430397.854167,1.09861228866811,3,0.382198725642344,0.419871794871795,0.314580866796148
"White-whiskered Hermit",2,0.125,1.18181818181818,0.090909090909091,0.666666666666667,0.966666666666667,0.933333333333333,0.72520750542581,0.454545454545455,2.41666666666667,0,0,0.0611888111888112,0.0167289142368948,2.62230229845195,0.636514168294813,1.88988157484231,0.240770109839892,0.115384615384615,0.598265555674761
"Booted Racket-tail",2,0.125,0.458333333333333,-0.270833333333333,0.75,0.933333333333333,0.933333333333333,0.683130051063973,0.229166666666667,1.66666666666667,0.148148148148148,0.0660377358490566,0.0874125874125874,0.0144780628371907,2941562359.8741,0.693147180559945,2,0.254799150428229,0.105769230769231,0.482027508996383
"Crowned Woodnymph",1,0.0625,0.25,-0.75,0.916666666666667,1,1,1,0.25,2.08333333333333,0,0,0.0716783216783217,0.0129360042745058,0.795926633452104,0,1,0.127399575214115,0.0769230769230769,0.548111906326696
"Fawn-breasted Brilliant",1,0.0625,0.0238095238095238,-0.976190476190476,1,1,1,1,0.0238095238095238,1.91666666666667,0,0,0.0751748251748252,0.0113133300541072,1677720700.50048,0,1,0.127399575214115,0.403846153846154,0
