"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.6,1,1,1,1,2.33333333333333,0,0,0.0536791314837153,0.0138327631812277,1677720700.50048,0,1,0.0288461538461538,0.121780577099926,0.662805482941505
"Bomarea pardina",1,0.0769230769230769,0.0434782608695652,-0.956521739130435,0.666666666666667,1,1,1,1,2.53333333333333,0,0,0.0476477683956574,0.0119481685957116,1677720700.50048,0,1,0.221153846153846,0.121780577099926,0.0376300458447386
"Fuchsia macrostigma",1,0.0769230769230769,0.05,-0.95,0.733333333333333,1,1,1,1,2.2,0,0,0.0609167671893848,0.0114420009199109,1677720700.50048,0,1,0.192307692307692,0.121780577099926,0.0805268540713084
"Heliconia griggsiana",1,0.0769230769230769,0.05,-0.95,0.8,1,1,1,1,2.2,0,0,0.0609167671893848,0.0114420009199109,1677720700.50048,0,1,0.192307692307692,0.121780577099926,0.0805268540713084
"Meriania tomentosa",1,0.0769230769230769,0.25,-0.75,0.866666666666667,1,1,1,1,2.53333333333333,0,0,0.0506634499396864,0.00855274547381785,1677720700.50048,0,1,0.0384615384615385,0.121780577099926,0.574507892893274
"Pitcairnia nigra",1,0.0769230769230769,0.2,-0.8,0.933333333333333,1,1,1,1,2.93333333333333,0,0,0.0422195416164053,0.00807168718135563,1677720700.50048,0,1,0.0480769230769231,0.121780577099926,0.506018961178035
"Salvia quitensis",1,0.0769230769230769,0.333333333333333,-0.666666666666667,1,1,1,1,1,2.8,0,0,0.0446320868516285,0.0104078964000358,1677720700.50048,0,1,0.0288461538461538,0.121780577099926,0.662805482941505
"Drymonia tenuis",3,0.230769230769231,0.488461538461539,-0.17051282051282,0.2,0.833333333333333,0.52704627669473,0.833333333333333,1,1.66666666666667,0.159147869674185,0.145695364238411,0.0772014475271411,0.0141624965423592,419430397.854167,1.09861228866811,3,0.336538461538462,0.365341731299779,0.33394252245281
"Gasteranthus quitensis",3,0.230769230769231,0.866666666666667,-0.0444444444444444,0.266666666666667,0.833333333333333,0.52704627669473,0.833333333333333,1,1.8,0.114035087719298,0.0529801324503311,0.0675512665862485,0.013089333773363,419430397.854167,1.09861228866811,3,0.125,0.365341731299779,0.563936127212971
"Palicourea acetosoides",2,0.153846153846154,1.03846153846154,0.0192307692307692,0.466666666666667,0.979166666666667,0.808290376865476,0.916666666666667,1,1.86666666666667,0,0,0.0663449939686369,0.0122681692850524,1.23549253245909,0.500402423538188,1.64938488846612,0.238461538461538,0.200863043577301,0.750392605199174
"Renealmia sessilifolia",2,0.153846153846154,1.1,0.05,0.533333333333333,0.944444444444445,0.692820323027551,0.916666666666667,1,2.2,0.012531328320802,0.043046357615894,0.0579010856453559,0.0143985977729214,1.23549253245909,0.673011667009257,1.96013170420779,0.0865384615384615,0.238705970130287,0.776388797924988
"Palicourea demissa",4,0.307692307692308,2.63333333333333,0.408333333333333,0.0666666666666667,0.916666666666667,0.537645329190164,0.75,1,2,0.129072681704261,0.0960264900662252,0.0639324487334138,0.0149333848711094,3.18361888163792,1.2130075659799,3.36358566101486,0.115384615384615,0.409619402923427,0.85104380555437
"Centropogon solanifolius",2,0.153846153846154,0.476923076923077,-0.261538461538462,0.333333333333333,0.979166666666667,0.808290376865476,0.916666666666667,1,1.6,0.0964912280701755,0.132450331125828,0.0784077201447527,0.0278000724618366,0.75178092531656,0.500402423538188,1.64938488846612,0.392307692307692,0.200863043577301,0.407127239707148
"Columnea strigosa",2,0.153846153846154,0.453846153846154,-0.273076923076923,0.4,0.944444444444445,0.692820323027551,0.916666666666667,1,1.6,0.0964912280701755,0.125827814569536,0.0784077201447527,0.0298554723723792,0.75178092531656,0.673011667009257,1.96013170420779,0.442307692307692,0.238705970130287,0.300030418927249
"Columnea ciliata",3,0.230769230769231,1.7,0.233333333333333,0.133333333333333,0.9,0.565295700187201,0.833333333333333,1,1.86666666666667,0.142857142857143,0.162251655629139,0.0711700844390832,0.0249252508014849,1.3588829908145,1.03619878481928,2.81848296582607,0.278846153846154,0.34323648212461,0.635749926815618
"Mezobromelia capituligera",4,0.307692307692308,2.98216276477146,0.495540691192865,0,0.924242424242424,0.643518178654266,0.75,1,1.6,0.24937343358396,0.241721854304636,0.0784077201447527,0.038491686029708,1.08702133260198,0.879821389330656,2.41046913246062,0.504578754578755,0.293548322032613,0.768416074795323
