"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Buff-tailed Coronet",2,0.133333333333333,0.807210031347962,-0.0963949843260188,0.307692307692308,0.995798319327731,0.928571428571429,0.942107285592325,0.73171368861024,1.38461538461538,0.229166666666667,0.204878048780488,0.0906555090655509,0.016052599366989,0.575702007295164,0.214559155176405,1.23931543072907,0.158694607597451,0.280045351473923,0.731481682779141
"Booted Racketail",3,0.2,0.855500821018062,-0.0481663929939792,0.230769230769231,0.961038961038961,0.857142857142857,0.688152692019269,0.351878682507486,1.46153846153846,0.0552083333333333,0.175609756097561,0.0864714086471409,0.0480533412073937,1.05706836329231,0.808269958000182,2.24402237355389,0.287347547832549,0.507803121248499,0.358062993567756
"Violet-tailed Sylph",7,0.466666666666667,3.60566502463054,0.372237860661506,0,0.897959183673469,0.571428571428571,0.470588235294118,0.465357867284845,1.38461538461538,0.205208333333333,0.248780487804878,0.0906555090655509,0.0430755109380527,4.45120468233101,1.55859213196459,4.75212616681981,0.608510778287821,0.518007202881152,0.403360059865254
"Tawny-bellied Hermit",4,0.266666666666667,3.60714285714286,0.651785714285714,0.153846153846154,0.94047619047619,0.785714285714286,0.587150885997783,0.853896103896104,2.23076923076923,0.15,0.117073170731707,0.0557880055788006,0.0230474978809396,2.2612632119324,1.12095039267358,3.06776840287102,0.392828404151378,0.13265306122449,0.919808674781057
"Sparkling Violetear",2,0.133333333333333,0.503448275862069,-0.248275862068965,0.384615384615385,0.964285714285714,0.928571428571429,0.723746864455746,0.301149425287356,1.53846153846154,0.0197916666666667,0.024390243902439,0.0822873082287308,0.0389320481927711,0.79721883436573,0.636514168294813,1.88988157484231,0.241999742348741,0.448979591836735,0.37187098082221
"Brown Inca",5,0.333333333333333,3.03448275862069,0.406896551724138,0.0769230769230769,0.904761904761905,0.714285714285714,0.461332838998258,0.647783251231527,1.46153846153846,0.275,0.214634146341463,0.0836820083682008,0.0292684905943906,7.8243628497743,1.47507631105469,4.37136934400712,0.559754785190271,0.244897959183673,0.66455743061571
"Booted Racket-tail",2,0.133333333333333,0.202298850574713,-0.398850574712644,0.461538461538462,0.928571428571429,0.928571428571429,0.681385143869247,0.101149425287356,1.53846153846154,0.0197916666666667,0,0.0822873082287308,0.0289655736211915,1.59181590415142,0.693147180559945,2,0.25610043038695,0.448979591836735,0.158717567142259
"Collared Inca",2,0.133333333333333,0.279220779220779,-0.36038961038961,0.538461538461538,0.976190476190476,0.928571428571429,0.773443136703847,0.137987012987013,1.84615384615385,0.0458333333333333,0.0146341463414634,0.0718270571827057,0.0145986567515408,1.59181590415142,0.562335144618808,1.75476535060332,0.224698080758809,0.295918367346939,0.289232665555873
"Speckled Hummingbird",1,0.0666666666666667,0.137931034482759,-0.862068965517241,0.692307692307692,1,1,1,0.137931034482759,1.61538461538462,0,0,0.0781032078103208,0.0320819172265567,0.427945957592403,0,1,0.128050215193475,0.295918367346939,0.289160430499616
"Gorgeted Sunangel",2,0.133333333333333,1.04545454545455,0.0227272727272727,0.615384615384615,0.928571428571429,0.928571428571429,0.681385143869247,0.522727272727273,2.15384615384615,0,0,0.0606694560669456,0.00823547353972853,2941562359.8741,0.693147180559945,2,0.25610043038695,0.23469387755102,0.521387341798167
"Green-crowned Brilliant",1,0.0666666666666667,0.666666666666667,-0.333333333333333,0.769230769230769,1,1,1,0.666666666666667,2.30769230769231,0,0,0.0523012552301255,0.020586230861612,0.795926633452104,0,1,0.128050215193475,0.0306122448979592,0.874436707921044
"Purple-bibbed Whitetip",1,0.0666666666666667,0.0666666666666667,-0.933333333333333,0.846153846153846,1,1,1,0.0666666666666667,2.07692307692308,0,0,0.0648535564853556,0.0127042918187657,1677720700.50048,0,1,0.128050215193475,0.153061224489796,0.195778946124526
"Tyrian Metaltail",1,0.0666666666666667,0.0454545454545455,-0.954545454545455,0.923076923076923,1,1,1,0.0454545454545455,2.15384615384615,0,0,0.0606694560669456,0.00823547353972853,1677720700.50048,0,1,0.128050215193475,0.224489795918367,0.0820401267296042
"White-whiskered Hermit",1,0.0666666666666667,0.142857142857143,-0.857142857142857,1,1,1,1,0.142857142857143,3.15384615384615,0,0,0.0397489539748954,0.00974995425441631,1677720700.50048,0,1,0.128050215193475,0.0714285714285714,0.422114881702232
