"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Bomarea pardina",1,0.111111111111111,0.0434782608695652,-0.956521739130435,0.416666666666667,1,1,1,1,2.36363636363636,0,0,0.0640495867768595,0.017797552836485,1677720700.50048,0,1,0.338235294117647,0.186695579349773,0
"Columnea ciliata",1,0.111111111111111,0.2,-0.8,0.5,1,1,1,1,2.27272727272727,0,0,0.0702479338842975,0.0146122765262634,1677720700.50048,0,1,0.0735294117647059,0.186695579349773,0.486703593883948
"Columnea strigosa",1,0.111111111111111,0.0434782608695652,-0.956521739130435,0.583333333333333,1,1,1,1,1.63636363636364,0,0,0.0929752066115702,0.0183352432545057,1677720700.50048,0,1,0.338235294117647,0.186695579349773,0
"Fuchsia macrostigma",1,0.111111111111111,0.2,-0.8,0.666666666666667,1,1,1,1,2.27272727272727,0,0,0.0702479338842975,0.0146122765262634,1677720700.50048,0,1,0.0735294117647059,0.186695579349773,0.486703593883948
"Gasteranthus quitensis",1,0.111111111111111,0.2,-0.8,0.75,1,1,1,1,2.18181818181818,0,0,0.0723140495867769,0.0130049261083744,1677720700.50048,0,1,0.0735294117647059,0.186695579349773,0.486703593883948
"Meriania tomentosa",1,0.111111111111111,0.25,-0.75,0.833333333333333,1,1,1,1,2.18181818181818,0,0,0.0723140495867769,0.0131079168838907,1677720700.50048,0,1,0.0588235294117647,0.186695579349773,0.557870541084993
"Palicourea demissa",1,0.111111111111111,0.5,-0.5,0.916666666666667,1,1,1,1,2.36363636363636,0,0,0.0640495867768595,0.0189655172413793,1677720700.50048,0,1,0.0294117647058824,0.186695579349773,0.778935270542496
"Salvia quitensis",1,0.111111111111111,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0147058823529412,0.186695579349773,1
"Drymonia tenuis",3,0.333333333333333,0.493478260869565,-0.168840579710145,0.0833333333333333,0.75,0.5,0.75,1,1.36363636363636,0.395161290322581,0.35036496350365,0.111570247933884,0.0229017566688354,419430397.854167,1.09861228866811,3,0.465686274509804,0.56008673804932,0.235525866683773
"Centropogon solanifolius",2,0.222222222222222,0.68695652173913,-0.156521739130435,0.166666666666667,0.916666666666667,0.678232998312527,0.875,1,1.45454545454545,0.290322580645161,0.262773722627737,0.105371900826446,0.0322817314746882,1.23549253245909,0.673011667009257,1.96013170420779,0.411764705882353,0.365947924118932,0.436042794605267
"Palicourea acetosoides",2,0.222222222222222,1.04347826086957,0.0217391304347826,0.25,0.96875,0.8,0.875,1,1.63636363636364,0,0,0.0929752066115702,0.0183352432545057,1.23549253245909,0.500402423538188,1.64938488846612,0.258823529411765,0.307932867322943,0.724444841579112
"Renealmia sessilifolia",2,0.222222222222222,1.1,0.05,0.333333333333333,0.916666666666667,0.678232998312527,0.875,1,2.09090909090909,0.00806451612903226,0.109489051094891,0.0785123966942149,0.0223452338631862,1.23549253245909,0.673011667009257,1.96013170420779,0.132352941176471,0.365947924118932,0.74349100525931
"Mezobromelia capituligera",4,0.444444444444444,3.23913043478261,0.559782608695652,0,0.886363636363636,0.625764838140544,0.625,1,1.45454545454545,0.306451612903226,0.277372262773723,0.105371900826446,0.0606896551724138,1.08702133260198,0.879821389330656,2.41046913246062,0.714985994397759,0.450023931189481,0.69442486829899
