"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",2,0.142857142857143,1.45238095238095,0.226190476190476,0.307692307692308,0.970414201183432,0.923076923076923,0.753592220347252,0.678571428571429,1.84615384615385,0.0686274509803921,0.0606060606060606,0.0723781388478582,0.0572678111066424,0.575702007295164,0.590842246275583,1.80550845795715,0.19616546326669,0.306818181818182,0.734455942227828
"Gorgeted Sunangel",5,0.357142857142857,2.36172161172161,0.272344322344322,0,0.846153846153846,0.692307692307692,0.40887588236467,0.523137973137973,1.38461538461538,0.392156862745098,0.383838383838384,0.0930576070901034,0.0418752406623027,2.62630894296165,1.54728673334095,4.6987040344431,0.510506306191709,0.451515151515152,0.521652139790512
"Violet-tailed Slyph",2,0.142857142857143,0.652014652014652,-0.173992673992674,0.384615384615385,0.948717948717949,0.923076923076923,0.695037353727786,0.353113553113553,2,0.0323529411764706,0.131313131313131,0.0731166912850812,0.040502523925752,0.75178092531656,0.673011667009257,1.96013170420779,0.212965019424335,0.386363636363636,0.436579662599583
"Violet-tailed Sylph",2,0.142857142857143,0.681318681318681,-0.159340659340659,0.461538461538462,0.967032967032967,0.923076923076923,0.740062367434197,0.41978021978022,1.69230769230769,0.0950980392156863,0.131313131313131,0.0782865583456425,0.0447713463383435,0.75178092531656,0.610864302054894,1.84202277503731,0.200132682525247,0.386363636363636,0.491614197575416
"Tawny-bellied Hermit",5,0.357142857142857,2.16666666666667,0.233333333333333,0.0769230769230769,0.897435897435898,0.692307692307692,0.456936766731688,0.380952380952381,1.69230769230769,0.0872549019607843,0.0656565656565657,0.0782865583456425,0.0342695080159137,7.8243628497743,1.47507631105469,4.37136934400712,0.474941941533298,0.284090909090909,0.499846072195792
"Buff-tailed Coronet",5,0.357142857142857,2.5467032967033,0.309340659340659,0.153846153846154,0.846153846153846,0.692307692307692,0.402980349884659,0.450091575091575,1.69230769230769,0.150980392156863,0.106060606060606,0.0782865583456425,0.0259732505373776,14.1163762322216,1.56071040904141,4.7622031559046,0.517405379150147,0.295454545454545,0.508521905144193
"Booted Racketail",2,0.142857142857143,0.355311355311355,-0.322344322344322,0.538461538461538,0.980769230769231,0.923076923076923,0.80955828411833,0.255677655677656,2,0.0323529411764706,0,0.0731166912850812,0.0303261178087512,1.23549253245909,0.500402423538188,1.64938488846612,0.179202899507387,0.347727272727273,0.384450935956115
"Collared Inca",3,0.214285714285714,1,0,0.230769230769231,0.948717948717949,0.846153846153846,0.630018314752101,0.3,1.92307692307692,0,0,0.0709010339734121,0.0342695080159137,3.16655491100451,0.950270539233235,2.58640928985893,0.281009027848314,0.204545454545455,0.505100605871371
"Green-fronted Lancebill",2,0.142857142857143,1.25,0.125,0.615384615384615,0.974358974358974,0.923076923076923,0.772109996149413,0.4375,1.92307692307692,0,0,0.0709010339734121,0.0308554404880125,1.59181590415142,0.562335144618808,1.75476535060332,0.19065230982906,0.147727272727273,0.609836271063001
"Hoary Puffleg",1,0.0714285714285714,0.230769230769231,-0.769230769230769,0.769230769230769,1,1,1,0.230769230769231,2,0,0,0.0635155096011817,0.0298727831476299,0.525261466517939,0,1,0.108648321420018,0.147727272727273,0.461856549322017
"Brown Inca",2,0.142857142857143,0.583333333333333,-0.208333333333333,0.692307692307692,0.923076923076923,0.923076923076923,0.679366220486758,0.291666666666667,1.84615384615385,0.141176470588235,0.121212121212121,0.0753323485967504,0.0165474741326841,2941562359.8741,0.693147180559945,2,0.217296642840036,0.159090909090909,0.433448647860942
"Fawn-breasted Brilliant",1,0.0714285714285714,0.0769230769230769,-0.923076923076923,0.846153846153846,1,1,1,0.0769230769230769,2.30769230769231,0,0,0.0612998522895126,0.0141596624001674,1677720700.50048,0,1,0.108648321420018,0.147727272727273,0.157519969082735
"Speckled Hummingbird",1,0.0714285714285714,0.142857142857143,-0.857142857142857,0.923076923076923,1,1,1,0.142857142857143,2,0,0,0.0635155096011817,0.0145266321589581,1677720700.50048,0,1,0.108648321420018,0.0795454545454545,0.36084880671453
"Wedge-billed Hummingbird",1,0.0714285714285714,0.5,-0.5,1,1,1,1,0.5,2.76923076923077,0,0,0.0480059084194978,0.00958825603949921,1677720700.50048,0,1,0.108648321420018,0.0227272727272727,0.772329751303047
