"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Columnea strigosa",1,0.111111111111111,0.125,-0.875,0.636363636363636,1,1,1,1,2.5,0,0,0.0949612403100775,0.024024024024024,1677720700.50048,0,1,0.25,0.155700196630702,0.0536053696428138
"Mezobromelia capituligera",1,0.111111111111111,1,0,0.727272727272727,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.03125,0.155700196630702,1
"Palicourea acetosoides",1,0.111111111111111,0.111111111111111,-0.888888888888889,0.818181818181818,1,1,1,1,2,0,0,0.116279069767442,0.0306513409961686,1677720700.50048,0,1,0.28125,0.155700196630702,0
"Palicourea lineata",1,0.111111111111111,1,0,0.909090909090909,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.03125,0.155700196630702,1
"Psammisia sodiroi",1,0.111111111111111,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.03125,0.155700196630702,1
"Kohleria affinis",2,0.222222222222222,0.625,-0.1875,0.181818181818182,0.875,0.661437827766148,0.875,1,1.75,0.3,0.3,0.124031007751938,0.0355555555555556,2941562359.8741,0.693147180559945,2,0.3125,0.311400393261404,0.351693902427511
"Palicourea demissa",1,0.111111111111111,0.5,-0.5,0.545454545454545,1,1,1,1,2.875,0,0,0.0775193798449612,0.0310077519379845,0.795926633452104,0,1,0.125,0.155700196630702,0.675846951213755
"Renealmia sessilifolia",1,0.111111111111111,0.333333333333333,-0.666666666666667,0.454545454545455,1,1,1,1,2,0,0,0.116279069767442,0.0484848484848485,0.525261466517939,0,1,0.28125,0.155700196630702,0.440064795254335
"Columnea picta",1,0.111111111111111,0.444444444444444,-0.555555555555556,0.363636363636364,1,1,1,1,2,0,0,0.116279069767442,0.0522875816993464,0.427945957592403,0,1,0.28125,0.155700196630702,0.553968211067849
"Besleria solanoides",2,0.222222222222222,1.1,0.05,0.0909090909090909,0.916666666666667,0.678232998312527,0.875,1,2,0.175,0.175,0.108527131782946,0.041025641025641,1.23549253245909,0.673011667009257,1.96013170420779,0.28125,0.305192891767226,0.63891468803517
"Psammisia ulbrichiana",4,0.444444444444444,2.01111111111111,0.252777777777778,0,0.8125,0.435889894354067,0.625,1,1.375,0.525,0.525,0.151162790697674,0.0467836257309941,9.28414131051468,1.33217904021012,3.789291416276,0.45,0.589993418605204,0.415716785717366
"Centropogon solanifolius",1,0.111111111111111,0.75,-0.25,0.272727272727273,1,1,1,1,2.5,0,0,0.0949612403100775,0.0375586854460094,0.34265736795781,0,1,0.25,0.155700196630702,0.803327386055577
