"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Buff-tailed Coronet",4,0.307692307692308,1.39015151515152,0.0975378787878788,0.1,0.95,0.75,0.631734550002346,0.640151515151515,1.11111111111111,0.401515151515152,0.240740740740741,0.125,0.0493368131278825,1.71184620777164,1.04083983742324,2.83159409471948,0.294385944934314,0.465981012658228,0.5221468131234
"Violet-tailed Sylph",3,0.230769230769231,1.77678571428571,0.258928571428571,0.4,0.9,0.833333333333333,0.610965004656241,0.784902597402597,1.55555555555556,0,0,0.0955882352941177,0.0455966864519783,1.3588829908145,0.934769897858279,2.54662740589544,0.264759457112239,0.242807825086306,0.778370336208307
"Brown Inca",4,0.307692307692308,0.863690476190476,-0.0340773809523809,0.2,0.964285714285714,0.75,0.692820323027551,0.348869047619048,1.11111111111111,0.477272727272727,0.564814814814815,0.125,0.0574034733261034,2.47100426880245,0.940447988655326,2.56112851788714,0.266267061455755,0.454430379746835,0.380437129061784
"Tawny-bellied Hermit",5,0.384615384615385,4.3,0.66,0,0.875,0.666666666666667,0.445346307196246,0.87,1.77777777777778,0.0151515151515152,0,0.0808823529411765,0.0455966864519783,3.97952156244536,1.47080847632211,4.35275281648062,0.452532816527183,0.151898734177215,0.916931284186692
"Collared Inca",4,0.307692307692308,1.42126623376623,0.105316558441558,0.3,0.895833333333333,0.75,0.52704627669473,0.53291847041847,1.55555555555556,0,0.0185185185185185,0.0955882352941177,0.0420924203141681,2.75920174118743,1.21488965394912,3.36992218619932,0.350353085207178,0.452883263009845,0.479411294358423
"Gorgeted Sunangel",2,0.153846153846154,0.732954545454545,-0.133522727272727,0.5,0.958333333333333,0.916666666666667,0.720082299823096,0.426136363636364,1.44444444444444,0.0606060606060606,0.157407407407407,0.102941176470588,0.0491423823372307,0.79721883436573,0.636514168294813,1.88988157484231,0.196481047287613,0.341772151898734,0.518708939709476
"Violet-tailed Slyph",1,0.0769230769230769,0.416666666666667,-0.583333333333333,0.7,1,1,1,0.416666666666667,1.55555555555556,0,0,0.0955882352941177,0.0800726124311487,0.375882883682592,0,1,0.10396474038539,0.151898734177215,0.635196919656576
"Booted Racketail",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.8,1,1,1,0.333333333333333,1.55555555555556,0,0,0.0955882352941177,0.0708587775760577,0.427945957592403,0,1,0.10396474038539,0.151898734177215,0.562884295674066
"Speckled Hummingbird",2,0.153846153846154,0.681818181818182,-0.159090909090909,0.6,0.958333333333333,0.916666666666667,0.720082299823096,0.287878787878788,1.66666666666667,0.0454545454545455,0.0185185185185185,0.0882352941176471,0.0316695352839931,2.62230229845195,0.636514168294813,1.88988157484231,0.196481047287613,0.164556962025316,0.46408438767138
"Fawn-breasted Brilliant",1,0.0769230769230769,0.0833333333333333,-0.916666666666667,0.9,1,1,1,0.0833333333333333,1.55555555555556,0,0,0.0955882352941177,0.0259934209198603,1677720700.50048,0,1,0.10396474038539,0.151898734177215,0.103759374819711
"Hoary Puffleg",1,0.0769230769230769,1,0,1,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.10396474038539,0.0126582278481013,1
