"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Violet-tailed Sylph",5,0.416666666666667,3.87424812030075,0.57484962406015,0,0.840909090909091,0.636363636363636,0.46314185262984,0.793395420369105,1,0.904761904761905,0.977272727272727,0.150943396226415,0.209155534529338,1.45188892877531,1.37530454150782,3.95628139137579,0.520679390693868,0.674611973392461,0.563352970314429
"Collared Inca",3,0.25,1.05665204678363,0.0188840155945419,0.181818181818182,0.965909090909091,0.818181818181818,0.728820666719472,0.671285220627326,1.5,0.0714285714285714,0.0227272727272727,0.113207547169811,0.0641390289809148,1.3588829908145,0.759547391474863,2.13730863743501,0.281287514454934,0.382483370288248,0.607763221522119
"Speckled Hummingbird",1,0.0833333333333333,0.428571428571429,-0.571428571428571,0.454545454545455,1,1,1,0.428571428571429,1.625,0,0,0.10377358490566,0.121539207246052,0.34265736795781,0,1,0.131608280399085,0.170731707317073,0.656542751799392
"Tawny-bellied Hermit",4,0.333333333333333,3.1,0.525,0.0909090909090909,0.863636363636364,0.727272727272727,0.463190516467527,0.82,1.75,0,0,0.0943396226415094,0.0242682333159507,9.28414131051468,1.33217904021012,3.789291416276,0.498702127227098,0.170731707317073,0.820892660800035
"Booted Racketail",1,0.0833333333333333,0.571428571428571,-0.428571428571429,0.545454545454545,1,1,1,0.571428571428571,1,0,0,0.0188679245283019,NA,0.427945957592403,0,1,0.131608280399085,0.0853658536585366,0.789986637573283
"Crowned Woodnymph",1,0.0833333333333333,0.428571428571429,-0.571428571428571,0.636363636363636,1,1,1,0.428571428571429,1,0,0,0.0188679245283019,NA,0.525261466517939,0,1,0.131608280399085,0.0853658536585366,0.695803289252685
"Brown Inca",2,0.166666666666667,0.211111111111111,-0.394444444444444,0.272727272727273,0.909090909090909,0.909090909090909,0.674199862463242,0.105555555555556,1.625,0.0238095238095238,0,0.10377358490566,0.0243608538479274,2941562359.8741,0.693147180559945,2,0.26321656079817,0.231707317073171,0.212910990579345
"Fawn-breasted Brilliant",2,0.166666666666667,1.0625,0.03125,0.363636363636364,0.909090909090909,0.909090909090909,0.674199862463242,0.53125,1.75,0,0,0.0943396226415094,0.0238727581988004,2941562359.8741,0.693147180559945,2,0.26321656079817,0.207317073170732,0.515029685520361
"Gorgeted Sunangel",1,0.0833333333333333,0.142857142857143,-0.857142857142857,0.727272727272727,1,1,1,0.142857142857143,1.625,0,0,0.10377358490566,0.0481669328271983,0.795926633452104,0,1,0.131608280399085,0.170731707317073,0.319258100296881
"Green-fronted Lancebill",1,0.0833333333333333,0.0526315789473684,-0.947368421052632,0.818181818181818,1,1,1,0.0526315789473684,1.75,0,0,0.0943396226415094,0.0238488663271042,1677720700.50048,0,1,0.131608280399085,0.231707317073171,0
"Hoary Puffleg",1,0.0833333333333333,0.0714285714285714,-0.928571428571429,0.909090909090909,1,1,1,0.0714285714285714,1.625,0,0,0.10377358490566,0.0252773360095211,1677720700.50048,0,1,0.131608280399085,0.170731707317073,0.103714714997298
"Stripe-throated Hermit",1,0.0833333333333333,1,0,1,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.131608280399085,0.0121951219512195,1
