"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Centropogon solanifolius",1,0.0833333333333333,0.2,-0.8,0.636363636363636,1,1,1,1,1.77777777777778,0,0,0.0911458333333333,0.0163850486431132,1677720700.50048,0,1,0.0609756097560976,0.188862990181798,0.574694170184161
"Columnea mastersonii",1,0.0833333333333333,0.2,-0.8,0.727272727272727,1,1,1,1,1.77777777777778,0,0,0.0911458333333333,0.0163850486431132,1677720700.50048,0,1,0.0609756097560976,0.188862990181798,0.574694170184161
"Glossoloma tetragonoides",1,0.0833333333333333,0.0227272727272727,-0.977272727272727,0.818181818181818,1,1,1,1,1.55555555555556,0,0,0.1015625,0.0136542072025943,1677720700.50048,0,1,0.536585365853659,0.188862990181798,0
"Pitcairnia squarrosa",1,0.0833333333333333,0.5,-0.5,0.909090909090909,1,1,1,1,2.22222222222222,0,0,0.0703125,0.0141121682170451,1677720700.50048,0,1,0.024390243902439,0.188862990181798,0.816830749086366
"Salvia quitensis",1,0.0833333333333333,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0121951219512195,0.188862990181798,1
"Wercklea ferox",1,0.0833333333333333,0.4,-0.6,0.545454545454545,1,1,1,1,1.77777777777778,0,0,0.0911458333333333,0.0273084144051886,0.795926633452104,0,1,0.0609756097560976,0.188862990181798,0.703565788661804
"Palicourea demissa",2,0.166666666666667,2,0.5,0.454545454545455,0.931818181818182,0.682405436645177,0.909090909090909,1,NA,0,0,0,NA,0.935412999044635,0.682908104700472,1.97962633005252,0.0853658536585366,0.373878148136338,1
"Bomarea pardina",2,0.166666666666667,1.22727272727273,0.113636363636364,0.363636363636364,0.988636363636364,0.885726698542945,0.909090909090909,1,1.66666666666667,0,0,0.09375,0.0335148722245496,0.79721883436573,0.348832095843032,1.41741118113173,0.158536585365854,0.267696513985653,0.820546492222723
"Fuchsia macrostigma",3,0.25,0.881818181818182,-0.0393939393939394,0.272727272727273,0.977272727272727,0.793152513134081,0.818181818181818,1,1.11111111111111,0.666666666666667,0.545454545454545,0.1328125,0.0351108185209568,1.45308990103431,0.639031859650177,1.894645708138,0.621951219512195,0.357828453774053,0.167931346434242
"Drymonia tenuis",4,0.333333333333333,3.11363636363636,0.528409090909091,0,0.878787878787879,0.525773570909017,0.727272727272727,1,1.55555555555556,0,0,0.1015625,0.0292590154341306,1.87083692718106,1.19734013399678,3.31129759092711,0.466898954703833,0.625381564404279,0.525858751289438
"Mezobromelia capituligera",3,0.25,0.909090909090909,-0.0303030303030303,0.181818181818182,0.987012987012987,0.867664053128231,0.818181818181818,1,1.33333333333333,0.30952380952381,0.242424242424242,0.1171875,0.0364155008648681,1.08998665620377,0.46341355882643,1.58949055435709,0.623475609756098,0.300195938961605,0.213692861467381
"Palicourea acetosoides",3,0.25,1.54545454545455,0.181818181818182,0.0909090909090909,0.982954545454545,0.835349696888473,0.818181818181818,1,1.44444444444444,0.0238095238095238,0.212121212121212,0.109375,0.0369690512560492,1.00209348485186,0.536664562484525,1.71029276332728,0.654043645699615,0.32301100536828,0.25184049648253
