"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Brown Inca",3,0.230769230769231,1.44047619047619,0.146825396825397,0.1,0.979166666666667,0.833333333333333,0.796287682985285,0.741269841269841,1.4,0.333333333333333,0.428571428571429,0.2,0.137323943661972,1.12765032210636,0.62770525719715,1.87330688572446,0.234770280370292,0.541463414634146,0.537406559832235
"Fawn-breasted Brilliant",1,0.0769230769230769,0.75,-0.25,0.4,1,1,1,0.75,2.2,0,0,0.133333333333333,0.116071428571429,0.34265736795781,0,1,0.125323983037355,0.195121951219512,0.819347772097452
"Violet-tailed Sylph",4,0.307692307692308,1.57142857142857,0.142857142857143,0,0.875,0.75,0.469041575982343,0.447619047619048,1.4,0.333333333333333,0.285714285714286,0.2,0.0833333333333333,9.28414131051468,1.33217904021012,3.789291416276,0.474889093176967,0.395121951219512,0.380127415682449
"Booted Racketail",3,0.230769230769231,1.57142857142857,0.19047619047619,0.2,0.916666666666667,0.833333333333333,0.568257570707744,0.517857142857143,1.4,0.333333333333333,0.285714285714286,0.2,0.0454545454545455,5.4525555311395,1.03972077083992,2.82842712474619,0.354469753004085,0.371951219512195,0.452895556511401
"Tawny-bellied Hermit",3,0.230769230769231,2.16666666666667,0.388888888888889,0.3,0.916666666666667,0.833333333333333,0.568257570707744,0.708333333333333,2.2,0,0,0.133333333333333,0.06,5.4525555311395,1.03972077083992,2.82842712474619,0.354469753004085,0.146341463414634,0.795573780790125
"Crowned Woodnymph",1,0.0769230769230769,0.5,-0.5,0.5,1,1,1,0.5,2.2,0,0,0.133333333333333,0.0333333333333333,0.795926633452104,0,1,0.125323983037355,0.0975609756097561,0.706200128699111
"Collared Inca",1,0.0769230769230769,1,0,0.6,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.125323983037355,0.024390243902439,1
"Gorgeted Sunangel",1,0.0769230769230769,1,0,0.7,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.125323983037355,0.024390243902439,1
"Green-fronted Lancebill",1,0.0769230769230769,1,0,0.8,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.125323983037355,0.024390243902439,1
"Wedge-billed Hummingbird",1,0.0769230769230769,1,0,0.9,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.125323983037355,0.024390243902439,1
"White-whiskered Hermit",1,0.0769230769230769,1,0,1,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.125323983037355,0.024390243902439,1
