"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.0666666666666667,0.111111111111111,-0.888888888888889,0.62962962962963,1,1,1,1,2.17391304347826,0,0,0.0331094049904031,0.0101287282826457,1677720700.50048,0,1,0.0604026845637584,0.103256917440466,0.408325855034181
"Centropogon solanifolius",1,0.0666666666666667,0.0588235294117647,-0.941176470588235,0.666666666666667,1,1,1,1,2.17391304347826,0,0,0.0389635316698656,0.00910856143437717,1677720700.50048,0,1,0.114093959731544,0.103256917440466,0.237065204831042
"Columnea mastersonii",1,0.0666666666666667,0.5,-0.5,0.703703703703704,1,1,1,1,3.78260869565217,0,0,0.0201535508637236,0.00551916373074597,1677720700.50048,0,1,0.0134228187919463,0.103256917440466,0.813347588761057
"Gasteranthus quitensis",1,0.0666666666666667,0.5,-0.5,0.740740740740741,1,1,1,1,1,0,0,0.00287907869481766,NA,1677720700.50048,0,1,0.0134228187919463,0.103256917440466,0.813347588761057
"Glossoloma oblongicalyx",1,0.0666666666666667,0.0625,-0.9375,0.777777777777778,1,1,1,1,1.8695652173913,0,0,0.0415067178502879,0.0097064342941042,1677720700.50048,0,1,0.10738255033557,0.103256917440466,0.253390355044227
"Guzmania amplectens",1,0.0666666666666667,0.024390243902439,-0.975609756097561,0.814814814814815,1,1,1,1,1.82608695652174,0,0,0.0429462571976967,0.00958816546434116,1677720700.50048,0,1,0.275167785234899,0.103256917440466,0
"Guzmania fusispica",1,0.0666666666666667,1,0,0.851851851851852,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.00671140939597315,0.103256917440466,1
"Heliconia burleana",1,0.0666666666666667,0.0588235294117647,-0.941176470588235,0.888888888888889,1,1,1,1,2.17391304347826,0,0,0.0389635316698656,0.00910856143437717,1677720700.50048,0,1,0.114093959731544,0.103256917440466,0.237065204831042
"Heliconia impudica",1,0.0666666666666667,0.0666666666666667,-0.933333333333333,0.925925925925926,1,1,1,1,2.17391304347826,0,0,0.0362284069097889,0.00961384815214092,1677720700.50048,0,1,0.100671140939597,0.103256917440466,0.270769449882918
"Justicia secunda",1,0.0666666666666667,0.125,-0.875,0.962962962962963,1,1,1,1,2.8695652173913,0,0,0.0266314779270633,0.00934138507442556,1677720700.50048,0,1,0.0536912751677852,0.103256917440466,0.44004276628317
"Stromanthe stromanthoides",1,0.0666666666666667,0.5,-0.5,1,1,1,1,1,1,0,0,0.00287907869481766,NA,1677720700.50048,0,1,0.0134228187919463,0.103256917440466,0.813347588761057
"Columnea medicinalis",1,0.0666666666666667,0.117647058823529,-0.882352941176471,0.555555555555556,1,1,1,1,2.17391304347826,0,0,0.0389635316698656,0.0144533032819566,0.795926633452104,0,1,0.114093959731544,0.103256917440466,0.346223824602901
"Heliconia griggsiana",1,0.0666666666666667,0.117647058823529,-0.882352941176471,0.592592592592593,1,1,1,1,2.17391304347826,0,0,0.0389635316698656,0.0144533032819566,0.795926633452104,0,1,0.114093959731544,0.103256917440466,0.346223824602901
"Salvia quitensis",2,0.133333333333333,0.625,-0.1875,0.407407407407407,0.928571428571429,0.681385143869247,0.928571428571429,1,2.82608695652174,0.0777385159010601,0.0587449933244326,0.0280710172744722,0.00965995013761032,2941562359.8741,0.693147180559945,2,0.0671140939597315,0.206513834880933,0.576496165937766
"Drymonia brochidodroma",1,0.0666666666666667,0.1875,-0.8125,0.518518518518518,1,1,1,1,1.8695652173913,0,0,0.0415067178502879,0.020452770656932,0.525261466517939,0,1,0.10738255033557,0.103256917440466,0.461130197259476
"Pitcairnia nigra",1,0.0666666666666667,0.235294117647059,-0.764705882352941,0.481481481481481,1,1,1,1,2.17391304347826,0,0,0.0389635316698656,0.0204544599257628,0.427945957592403,0,1,0.114093959731544,0.103256917440466,0.518793403228075
"Psammisia ulbrichiana",3,0.2,1.14939024390244,0.0497967479674797,0.296296296296296,0.928571428571429,0.57476703355111,0.857142857142857,1,1.69565217391304,0.00612905939761063,0,0.0472648752399232,0.0196898856931049,5.4525555311395,1.03972077083992,2.82842712474619,0.364093959731544,0.292054666106293,0.345457935848954
"Columnea ciliata",3,0.2,0.232604017216643,-0.255798660927786,0.259259259259259,0.892857142857143,0.560611910581388,0.857142857142857,1,1.47826086956522,0.100357563520108,0,0.0544625719769674,0.022900036840887,3.16655491100451,1.05492016798614,2.87174588749259,0.496644295302013,0.296527628014821,0.10686592358589
"Kohleria affinis",2,0.133333333333333,0.41025641025641,-0.294871794871795,0.37037037037037,0.985714285714286,0.838081709847526,0.928571428571429,1,2.1304347826087,0.00132508833922261,0.0360480640854473,0.0376679462571977,0.0256796316637095,1.0505229538638,0.450561208866305,1.5691925832142,0.187919463087248,0.16202998901314,0.523748414688962
"Columnea strigosa",3,0.2,0.24327474892396,-0.25224175035868,0.185185185185185,0.971428571428571,0.720382146723379,0.857142857142857,1,1.47826086956522,0.100357563520108,0.0787716955941255,0.0544625719769674,0.0269081627898549,1.98881626927183,0.796311640173813,2.21734745227321,0.496644295302013,0.228956462816203,0.161051168737989
"Drymonia teuscheri",3,0.2,1.3875,0.129166666666667,0.222222222222222,0.904761904761905,0.586535014824486,0.857142857142857,1,1.69565217391304,0.0237338044758539,0.00801068090787717,0.0472648752399232,0.0264507342865622,1.98881626927183,1.00424247305408,2.7298385631036,0.214765100671141,0.28187471513619,0.487559991103601
"Palicourea acetosoides",1,0.0666666666666667,1,0,0.444444444444444,1,1,1,1,NA,0,0,0,NA,0.276628966116504,0,1,0.0671140939597315,0.103256917440466,1
"Fuchsia macrostigma",3,0.2,0.554788378766141,-0.14840387374462,0.148148148148148,0.914285714285714,0.55617176897049,0.857142857142857,1,1.47826086956522,0.100357563520108,0.17890520694259,0.0544625719769674,0.0296051958343568,1.3588829908145,1.06708951878208,2.90690667867388,0.494203782794387,0.300158222926969,0.31225031534866
"Bomarea pardina",3,0.2,0.734709193245779,-0.0884302689180738,0.111111111111111,0.928571428571429,0.57476703355111,0.857142857142857,1,1.69565217391304,0.0182020864883056,0.0560747663551402,0.0472648752399232,0.0270099796613164,1.28387261751219,1.03972077083992,2.82842712474619,0.437919463087248,0.292054666106293,0.404455382521988
"Palicourea demissa",3,0.2,1.86111111111111,0.287037037037037,0.0740740740740741,0.928571428571429,0.631417489975714,0.857142857142857,1,2,0.213780918727915,0.185580774365821,0.0379078694817658,0.0362073680887648,1.1712749641116,0.89820533970415,2.45519291769306,0.134228187919463,0.25351565240265,0.856317237643497
