"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Columnea ciliata",1,0.0909090909090909,0.0344827586206897,-0.96551724137931,0.666666666666667,1,1,1,1,2.25,0,0,0.0583596214511041,0.0146973615409618,1677720700.50048,0,1,0.241666666666667,0.114491122799804,0
"Gasteranthus quitensis",1,0.0909090909090909,0.0588235294117647,-0.941176470588235,0.75,1,1,1,1,1.91666666666667,0,0,0.0678233438485804,0.0182830240896067,1677720700.50048,0,1,0.141666666666667,0.114491122799804,0.15860872132889
"Glossoloma oblongicalyx",1,0.0909090909090909,0.111111111111111,-0.888888888888889,0.833333333333333,1,1,1,1,1.66666666666667,0,0,0.0757097791798107,0.0191167561078091,1677720700.50048,0,1,0.075,0.114491122799804,0.347480979315962
"Macleania macrantha",1,0.0909090909090909,0.0714285714285714,-0.928571428571429,0.916666666666667,1,1,1,1,2.16666666666667,0,0,0.056782334384858,0.0154501464545133,1677720700.50048,0,1,0.116666666666667,0.114491122799804,0.216268049241798
"Tillandsia complanata",1,0.0909090909090909,0.125,-0.875,1,1,1,1,1,1.83333333333333,0,0,0.0694006309148265,0.0185577128015504,1677720700.50048,0,1,0.0666666666666667,0.114491122799804,0.382459502618697
"Psammisia sodiroi",1,0.0909090909090909,0.25,-0.75,0.583333333333333,1,1,1,1,1.83333333333333,0,0,0.0694006309148265,0.032272690442491,0.795926633452104,0,1,0.0666666666666667,0.114491122799804,0.552844993142382
"Centropogon solanifolius",1,0.0909090909090909,0.470588235294118,-0.529411764705882,0.5,1,1,1,1,1.91666666666667,0,0,0.0678233438485804,0.0683968946374935,0.301670201268593,0,1,0.141666666666667,0.114491122799804,0.702702065767251
"Macleania stricta",2,0.181818181818182,1,0,0.416666666666667,0.9875,0.884712410550861,0.9,1,1.66666666666667,0,0,0.0757097791798107,0.0385928744119797,0.79721883436573,0.348832095843032,1.41741118113173,0.15,0.162280997596769,0.858989826074899
"Mezobromelia capituligera",4,0.363636363636364,1.2797385620915,0.0699346405228758,0.333333333333333,0.825,0.467099366496914,0.7,1,1.33333333333333,0.193939393939394,0.262569832402235,0.0946372239747634,0.0731722657497865,2.2612632119324,1.2945451658449,3.6493357540631,0.333333333333333,0.417816547956156,0.494177886915175
"Macleania bullata",5,0.454545454545455,2.35196078431373,0.270392156862745,0,0.833333333333333,0.428478412525065,0.6,1,1.33333333333333,0.224242424242424,0.273743016759777,0.0946372239747634,0.0797529023325168,2.49674652037146,1.46147212930402,4.31230312570097,0.35,0.49372042671461,0.601615653948768
"Meriania tomentosa",4,0.363636363636364,1.52579365079365,0.131448412698413,0.25,0.961538461538461,0.714920352984241,0.7,1,1.25,0.375757575757576,0.223463687150838,0.0993690851735016,0.0520348344308273,1.59443500979344,0.854806284951481,2.35091892808811,0.294444444444444,0.26915934768812,0.751657538655219
"Sarcopera anomala",4,0.363636363636364,2.42911877394636,0.35727969348659,0.166666666666667,0.94375,0.650169208744923,0.7,1,1.58333333333333,0.0606060606060606,0.0139664804469274,0.0804416403785489,0.0388530061268202,1.34439641981566,0.958944995575212,2.60894257503038,0.456666666666667,0.298700764735441,0.67887519593243
"Besleria solanoides",4,0.363636363636364,1.29195402298851,0.0729885057471264,0.0833333333333333,0.981818181818182,0.835067229692621,0.7,1,1.41666666666667,0.145454545454545,0.226256983240223,0.0899053627760252,0.044302802079082,1.32019960355693,0.589280063598296,1.80269012586838,0.393589743589744,0.206392016570792,0.672692734715444
