"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Columnea ciliata",1,0.0909090909090909,0.027027027027027,-0.972972972972973,0.692307692307692,1,1,1,1,1.76923076923077,0,0,0.0666666666666667,0.0136648153045931,1677720700.50048,0,1,0.345794392523364,0.142005613110268,0
"Glossoloma oblongicalyx",1,0.0909090909090909,0.142857142857143,-0.857142857142857,0.769230769230769,1,1,1,1,1.92307692307692,0,0,0.0638888888888889,0.0158716204044017,1677720700.50048,0,1,0.0654205607476635,0.142005613110268,0.461103742557706
"Macleania bullata",1,0.0909090909090909,0.25,-0.75,0.846153846153846,1,1,1,1,2,0,0,0.0625,0.0148014838212069,1677720700.50048,0,1,0.0373831775700935,0.142005613110268,0.61608255998688
"Macleania macrantha",1,0.0909090909090909,0.0625,-0.9375,0.923076923076923,1,1,1,1,2.15384615384615,0,0,0.0541666666666667,0.012763585459014,1677720700.50048,0,1,0.149532710280374,0.142005613110268,0.232165119973759
"Tillandsia complanata",1,0.0909090909090909,0.125,-0.875,1,1,1,1,1,1.76923076923077,0,0,0.0666666666666667,0.0140858854534397,1677720700.50048,0,1,0.0747663551401869,0.142005613110268,0.42412383998032
"Heliconia griggsiana",1,0.0909090909090909,0.285714285714286,-0.714285714285714,0.615384615384615,1,1,1,1,1.92307692307692,0,0,0.0638888888888889,0.0255739345251596,0.795926633452104,0,1,0.0654205607476635,0.142005613110268,0.611192597235577
"Macleania stricta",2,0.181818181818182,0.45,-0.275,0.384615384615385,0.9,0.670820393249937,0.9,1,1.61538461538462,0.0252525252525252,0,0.075,0.0166775643307041,2941562359.8741,0.693147180559945,2,0.0841121495327103,0.284011226220536,0.53512239986746
"Centropogon solanifolius",1,0.0909090909090909,0.428571428571429,-0.571428571428571,0.461538461538462,1,1,1,1,1.92307692307692,0,0,0.0638888888888889,0.0321186371393563,0.525261466517939,0,1,0.0654205607476635,0.142005613110268,0.724208439990613
"Gasteranthus quitensis",3,0.272727272727273,0.811111111111111,-0.0629629629629629,0.230769230769231,0.8,0.516397779494322,0.8,1,1.61538461538462,0.0101010101010101,0,0.075,0.0255739345251596,419430397.854167,1.09861228866811,3,0.149532710280374,0.426016839330803,0.511777543354673
"Mezobromelia capituligera",2,0.181818181818182,0.65,-0.175,0.307692307692308,0.95,0.71492035298424,0.9,1,1.61538461538462,0.0252525252525252,0.0214067278287462,0.075,0.0252546999051104,2.62230229845195,0.636514168294813,1.88988157484231,0.0841121495327103,0.268373791741281,0.650756903516307
"Psammisia sodiroi",1,0.0909090909090909,0.375,-0.625,0.538461538461538,1,1,1,1,1.76923076923077,0,0,0.0666666666666667,0.0255610102624602,0.525261466517939,0,1,0.0747663551401869,0.142005613110268,0.680744585301645
"Meriania tomentosa",6,0.545454545454545,2.70063813813814,0.28343968968969,0.0769230769230769,0.953333333333333,0.664009857539096,0.5,1,1.23076923076923,0.373737373737374,0.379204892966361,0.0958333333333333,0.032481663577013,2.71773215618178,1.09483382233388,2.98868598926232,0.361937128292268,0.424410186299264,0.672351891406153
"Sarcopera anomala",4,0.363636363636364,2.57657657657658,0.394144144144144,0.153846153846154,0.923529411764706,0.603692342542494,0.7,1,1.69230769230769,0.00505050505050505,0,0.0708333333333333,0.0339440835097452,1.23957233470527,1.02668121796262,2.79178511658006,0.552336448598131,0.396449157152071,0.570312841567717
"Besleria solanoides",6,0.545454545454545,2.11500429000429,0.185834048334048,0,0.969230769230769,0.749855810822468,0.5,1,1.15384615384615,0.560606060606061,0.599388379204893,0.1,0.0381223295602612,2.11413789197665,0.871781482467982,2.39116688325804,0.536833424958769,0.339559119306026,0.508038985650916
