"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Columnea picta",1,0.0666666666666667,0.0588235294117647,-0.941176470588235,0.95,1,1,1,1,1.73684210526316,0,0,0.0483221476510067,0.0110487519307831,1677720700.50048,0,1,0.122302158273381,0.0851157540629512,0.0964061328313942
"Guzmania squarrosa",1,0.0666666666666667,0.25,-0.75,1,1,1,1,1,2.36842105263158,0,0,0.036241610738255,0.0103191756980845,1677720700.50048,0,1,0.0287769784172662,0.0851157540629512,0.557870541084993
"Besleria solanoides",2,0.133333333333333,1.11111111111111,0.0555555555555556,0.5,0.928571428571429,0.681385143869247,0.928571428571429,1,2.21052631578947,0,0,0.0395973154362416,0.011338614658215,2941562359.8741,0.693147180559945,2,0.0719424460431655,0.170231508125902,0.644463000591172
"Columnea medicinalis",1,0.0666666666666667,0.0952380952380952,-0.904761904761905,0.85,1,1,1,1,1.78947368421053,0,0,0.0503355704697987,0.0179206676117367,0.795926633452104,0,1,0.151079136690647,0.0851157540629512,0.239039184215225
"Glossoloma oblongicalyx",2,0.133333333333333,0.172619047619048,-0.413690476190476,0.55,0.928571428571429,0.681385143869247,0.928571428571429,1,1.47368421052632,0.0906040268456376,0,0.0583892617449664,0.012359495289864,2941562359.8741,0.693147180559945,2,0.20863309352518,0.170231508125902,0.170881849262519
"Macleania bullata",1,0.0666666666666667,0.0869565217391304,-0.91304347826087,0.9,1,1,1,1,2.10526315789474,0,0,0.0422818791946309,0.0169800800851538,0.795926633452104,0,1,0.165467625899281,0.0851157540629512,0.209598558629869
"Palicourea demissa",2,0.133333333333333,0.222222222222222,-0.388888888888889,0.6,0.928571428571429,0.681385143869247,0.928571428571429,1,1.73684210526316,0.0682326621923937,0.0233415233415233,0.0496644295302013,0.0123401965017692,2941562359.8741,0.693147180559945,2,0.129496402877698,0.170231508125902,0.288926001182345
"Psammisia aberrans",2,0.133333333333333,0.0910973084886128,-0.454451345755694,0.65,0.928571428571429,0.681385143869247,0.928571428571429,1,1.68421052631579,0.0213167146053052,0,0.0543624161073826,0.0161333044378627,2941562359.8741,0.693147180559945,2,0.316546762589928,0.170231508125902,0
"Columnea mastersonii",2,0.133333333333333,0.333333333333333,-0.333333333333333,0.45,0.964285714285714,0.723746864455746,0.928571428571429,1,1.78947368421053,0,0,0.0503355704697987,0.0195965642640564,2.62230229845195,0.636514168294813,1.88988157484231,0.201438848920863,0.160858695332381,0.384233135499148
"Gasteranthus quitensis",3,0.2,0.217553688141923,-0.260815437286025,0.25,0.857142857142857,0.534522483824849,0.857142857142857,1,1.21052631578947,0.391115372323426,0.158476658476658,0.0684563758389262,0.0142396656158124,419430397.854167,1.09861228866811,3,0.338129496402878,0.255347262188854,0.104099156332574
"Palicourea acetosoides",1,0.0666666666666667,1,0,0.75,1,1,1,1,NA,0,0,0,NA,0.525261466517939,0,1,0.0215827338129496,0.0851157540629512,1
"Salvia quitensis",1,0.0666666666666667,0.333333333333333,-0.666666666666667,0.8,1,1,1,1,1.94736842105263,0,0,0.0429530201342282,0.0134111759799833,0.525261466517939,0,1,0.0647482014388489,0.0851157540629512,0.634333433536907
"Stromanthe stromanthoides",1,0.0666666666666667,0.444444444444444,-0.555555555555556,0.7,1,1,1,1,1.94736842105263,0,0,0.0429530201342282,0.0144065366972477,0.427945957592403,0,1,0.0647482014388489,0.0851157540629512,0.717891605891508
"Macleania stricta",3,0.2,0.933823529411765,-0.0220588235294118,0.2,0.928571428571429,0.587569651393003,0.857142857142857,1,1.63157894736842,0.0473793544263343,0.0442260442260442,0.0523489932885906,0.021771389577895,2.38771671927057,1.01140426470735,2.74945927399721,0.20863309352518,0.234022299371647,0.554969159581506
"Guzmania jaramilloi",2,0.133333333333333,0.424552429667519,-0.28772378516624,0.4,0.957142857142857,0.705526652326372,0.928571428571429,1,1.52631578947368,0.101677852348993,0.267813267813268,0.0563758389261745,0.027400248101749,0.855931944224533,0.661563238157982,1.93781924087838,0.287769784172662,0.164938945925059,0.399628404582202
"Guzmania amplectens",3,0.2,0.836438923395445,-0.054520358868185,0.15,0.928571428571429,0.615281584781658,0.857142857142857,1,1.68421052631579,0.0213167146053052,0.0540540540540541,0.0543624161073826,0.0273595949146544,1.45308990103431,0.943348392329039,2.56856760741556,0.315827338129496,0.218625568766846,0.46775187783045
"Heliconia griggsiana",2,0.133333333333333,0.619047619047619,-0.19047619047619,0.35,0.992857142857143,0.907140765459757,0.928571428571429,1,1.78947368421053,0,0.0565110565110565,0.0503355704697987,0.0322435283257428,0.715316431468451,0.304636097349238,1.35613141338627,0.201438848920863,0.115428147858828,0.640536483029418
"Sarcopera anomala",3,0.2,2.66666666666667,0.555555555555556,0.1,0.928571428571429,0.631417489975714,0.857142857142857,1,2.21052631578947,0,0,0.0395973154362416,0.0272652049864126,1.1712749641116,0.89820533970415,2.45519291769306,0.122302158273381,0.208975596559462,0.921288905443834
"Bomarea pardina",2,0.133333333333333,0.712215320910973,-0.143892339544513,0.3,0.976190476190476,0.773443136703847,0.928571428571429,1,1.68421052631579,0.0213167146053052,0.142506142506143,0.0543624161073826,0.0314413759121519,0.603340519575995,0.562335144618808,1.75476535060332,0.316546762589928,0.149358176020141,0.569214736995762
"Psammisia sodiroi",4,0.266666666666667,1.77696078431373,0.194240196078431,0.05,0.880952380952381,0.504997347942117,0.785714285714286,1,1.68421052631579,0.0026366251198466,0,0.0503355704697987,0.0241682398066541,1.71184620777164,1.25115598336363,3.49438006882125,0.309352517985612,0.297426794540269,0.634712818538975
"Meriania tomentosa",6,0.4,2.61356209150327,0.268927015250545,0,0.88961038961039,0.45836094094784,0.642857142857143,1,1.47368421052632,0.234403962927453,0.253071253071253,0.0583892617449664,0.0267122650494598,2.342561247761,1.49858860044863,4.47536807816687,0.409815005138746,0.380924328682434,0.626877599030678
