"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Burmeistera cylindrocarpa",1,0.125,0.5,-0.5,0.444444444444444,1,1,1,1,1,0,0,0.025,NA,1677720700.50048,0,1,0.111111111111111,0.148943059461517,0.569323441926607
"Columnea mastersonii",1,0.125,0.25,-0.75,0.555555555555556,1,1,1,1,2,0,0,0.1125,0.0640394088669951,1677720700.50048,0,1,0.222222222222222,0.148943059461517,0.138646883853214
"Columnea medicinalis",1,0.125,0.25,-0.75,0.666666666666667,1,1,1,1,2,0,0,0.1125,0.0640394088669951,1677720700.50048,0,1,0.222222222222222,0.148943059461517,0.138646883853214
"Drymonia tenuis",1,0.125,0.5,-0.5,0.777777777777778,1,1,1,1,1,0,0,0.025,NA,1677720700.50048,0,1,0.111111111111111,0.148943059461517,0.569323441926607
"Meriania tomentosa",1,0.125,0.2,-0.8,0.888888888888889,1,1,1,1,2,0,0,0.1125,0.0640394088669951,1677720700.50048,0,1,0.277777777777778,0.148943059461517,0
"Pitcairnia sodiroi",1,0.125,0.25,-0.75,1,1,1,1,1,2,0,0,0.1125,0.0640394088669951,1677720700.50048,0,1,0.222222222222222,0.148943059461517,0.138646883853214
"Faramea calyptrata",2,0.25,1.2,0.1,0.222222222222222,0.857142857142857,0.654653670707977,0.857142857142857,1,2,0,0,0.1125,0.0640394088669951,2941562359.8741,0.693147180559945,2,0.333333333333333,0.297886118923034,0.462756426319518
"Palicourea demissa",2,0.25,0.7,-0.15,0.333333333333333,0.857142857142857,0.654653670707977,0.857142857142857,1,1.42857142857143,0.5,0.5,0.1375,0.0896551724137931,2941562359.8741,0.693147180559945,2,0.388888888888889,0.297886118923034,0.231378213159759
"Palicourea lineata",2,0.25,1.4,0.2,0.111111111111111,0.928571428571429,0.701472374412202,0.857142857142857,1,2,0,0,0.1125,0.0853858784893268,2.62230229845195,0.636514168294813,1.88988157484231,0.333333333333333,0.281484743776963,0.503214597672861
"Centropogon solanifolius",4,0.5,2.75,0.4375,0,0.785714285714286,0.420883424647321,0.571428571428571,1,1.42857142857143,0.5,0.5,0.1375,0.0896551724137931,9.28414131051468,1.33217904021012,3.789291416276,0.477777777777778,0.564388656731411,0.590271857204554
