"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Andean Emerald",1,0.0526315789473684,0.125,-0.875,0.705882352941177,1,1,1,0.125,1.94117647058824,0,0,0.057476231633535,0.0288461538461538,1677720700.50048,0,1,0.0636897840552766,0.166666666666667,0
"Booted Racket-tail",3,0.157894736842105,0.875,-0.0416666666666667,0.235294117647059,0.888888888888889,0.888888888888889,0.544331053951817,0.291666666666667,1.52941176470588,0.0876190476190476,0.0337477797513321,0.0665514261019879,0.0350719424460432,419430397.854167,1.09861228866811,3,0.19106935216583,0.291666666666667,0.180543714409107
"Booted Racketail",2,0.105263157894737,0.375,-0.3125,0.411764705882353,0.944444444444444,0.944444444444444,0.687184270936277,0.1875,1.82352941176471,0.0195238095238095,0.0088809946714032,0.060933448573898,0.0316558441558442,2941562359.8741,0.693147180559945,2,0.127379568110553,0.25,0.0604908764544621
"Brown Inca",2,0.105263157894737,0.7,-0.15,0.470588235294118,0.944444444444444,0.944444444444444,0.687184270936277,0.35,2,0.114285714285714,0.113676731793961,0.0527225583405359,0.0270833333333333,2941562359.8741,0.693147180559945,2,0.127379568110553,0.145833333333333,0.375803649418215
"Buff-tailed Coronet",6,0.315789473684211,3.95833333333333,0.493055555555556,0.0588235294117647,0.722222222222222,0.722222222222222,0.346944333244355,0.659722222222222,1.52941176470588,0.137738095238095,0.152753108348135,0.0665514261019879,0.0399590163934426,838860795.708333,1.79175946922805,6,0.38213870433166,0.333333333333333,0.537546760084255
"Collared Inca",3,0.157894736842105,1.03333333333333,0.0111111111111111,0.294117647058824,0.888888888888889,0.888888888888889,0.544331053951817,0.344444444444444,2.05882352941176,0,0,0.0501296456352636,0.0361111111111111,419430397.854167,1.09861228866811,3,0.19106935216583,0.208333333333333,0.329836276453627
"Fawn-breasted Brilliant",1,0.0526315789473684,0.125,-0.875,0.764705882352941,1,1,1,0.125,1.94117647058824,0,0,0.057476231633535,0.0288461538461538,1677720700.50048,0,1,0.0636897840552766,0.166666666666667,0
"Gorgeted Sunangel",5,0.263157894736842,1.7,0.14,0.117647058823529,0.777777777777778,0.777777777777778,0.394405318873308,0.34,1.52941176470588,0.235238095238095,0.271758436944938,0.0648228176318064,0.0416666666666667,838860790,1.6094379124341,5,0.318448920276383,0.333333333333333,0.230182168688931
"Green-crowned Woodnymph",1,0.0526315789473684,0.125,-0.875,0.823529411764706,1,1,1,0.125,1.94117647058824,0,0,0.057476231633535,0.0288461538461538,1677720700.50048,0,1,0.0636897840552766,0.166666666666667,0
"Green-fronted Lancebill",2,0.105263157894737,1.2,0.1,0.529411764705882,0.944444444444444,0.944444444444444,0.687184270936277,0.6,2.05882352941176,0,0,0.0501296456352636,0.0262096774193548,2941562359.8741,0.693147180559945,2,0.127379568110553,0.125,0.563705474127323
"Hoary Puffleg",1,0.0526315789473684,0.333333333333333,-0.666666666666667,0.882352941176471,1,1,1,0.333333333333333,2.23529411764706,0,0,0.0440795159896283,0.0246212121212121,1677720700.50048,0,1,0.0636897840552766,0.0625,0.471679166426281
"Speckled Hummingbird",1,0.0526315789473684,0.333333333333333,-0.666666666666667,0.941176470588235,1,1,1,0.333333333333333,2,0,0,0.0475367329299914,0.025390625,1677720700.50048,0,1,0.0636897840552766,0.0625,0.471679166426281
"Stripe-throated Hermit",5,0.263157894736842,2.29166666666667,0.258333333333333,0.176470588235294,0.777777777777778,0.777777777777778,0.394405318873308,0.458333333333333,1.58823529411765,0.117380952380952,0.156305506216696,0.0656871218668972,0.0383858267716535,838860790,1.6094379124341,5,0.318448920276383,0.354166666666667,0.316619768156062
"Tawny-bellied Hermit",7,0.368421052631579,3.2,0.314285714285714,0,0.666666666666667,0.666666666666667,0.308606699924184,0.457142857142857,1.58823529411765,0.203095238095238,0.232682060390764,0.0622299049265341,0.0409663865546218,838860799.928571,1.94591014905531,7,0.445828488386936,0.395833333333333,0.335605107029874
"Violet-tailed Slyph",2,0.105263157894737,0.375,-0.3125,0.588235294117647,0.944444444444444,0.944444444444444,0.687184270936277,0.1875,1.82352941176471,0.0195238095238095,0.0088809946714032,0.060933448573898,0.0316558441558442,2941562359.8741,0.693147180559945,2,0.127379568110553,0.25,0.0604908764544621
"Violet-tailed Sylph",2,0.105263157894737,0.583333333333333,-0.208333333333333,0.647058823529412,0.944444444444444,0.944444444444444,0.687184270936277,0.291666666666667,1.82352941176471,0.0655952380952381,0.0213143872113677,0.0553154710458081,0.0285087719298246,2941562359.8741,0.693147180559945,2,0.127379568110553,0.145833333333333,0.326379004600769
"Wedge-billed Hummingbird",1,0.0526315789473684,0.5,-0.5,1,1,1,1,0.5,2.94117647058824,0,0,0.0341400172860847,0.0176630434782609,1677720700.50048,0,1,0.0636897840552766,0.0416666666666667,0.666666666666667
"White-whiskered Hermit",3,0.157894736842105,1.16666666666667,0.0555555555555556,0.352941176470588,0.888888888888889,0.888888888888889,0.544331053951817,0.388888888888889,2.11764705882353,0,0,0.0458081244598099,0.0345744680851064,419430397.854167,1.09861228866811,3,0.19106935216583,0.166666666666667,0.430488124520914
