"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Tawny-bellied Hermit",2,0.153846153846154,1.875,0.4375,0.363636363636364,0.976190476190476,0.916666666666667,0.790894685335653,0.902777777777778,2.28571428571429,0,0,0.0807692307692308,0.0641056772376281,0.79721883436573,0.529706199057654,1.69843323402318,0.177002525840124,0.227272727272727,0.923215070546062
"Violet-tailed Sylph",6,0.461538461538462,3.41666666666667,0.402777777777778,0,0.895833333333333,0.583333333333333,0.444444444444444,0.601851851851852,1.42857142857143,0.272727272727273,0.24,0.126923076923077,0.0641056772376281,7.86690702227445,1.58109375017182,4.86026882501538,0.50651379227427,0.44949494949495,0.468185794428876
"Brown Inca",3,0.230769230769231,1.16666666666667,0.0555555555555556,0.0909090909090909,0.958333333333333,0.833333333333333,0.67700320038633,0.444444444444444,1.57142857142857,0,0.12,0.115384615384615,0.068002678893411,2.38771671927057,0.867563228481461,2.3811015779523,0.248146930439604,0.363636363636364,0.479134993103449
"Green-fronted Lancebill",1,0.0769230769230769,0.857142857142857,-0.142857142857143,0.545454545454545,1,1,1,0.857142857142857,2.28571428571429,0,0,0.0807692307692308,0.0559322033898305,0.34265736795781,0,1,0.104215180375885,0.159090909090909,0.908368883778553
"Collared Inca",3,0.230769230769231,0.55952380952381,-0.146825396825397,0.181818181818182,0.916666666666667,0.833333333333333,0.568257570707744,0.202380952380952,1.42857142857143,0.272727272727273,0.24,0.126923076923077,0.0573663624511082,5.4525555311395,1.03972077083992,2.82842712474619,0.294765042985471,0.477272727272727,0.175556906095421
"Booted Racketail",3,0.230769230769231,2.33333333333333,0.444444444444444,0.272727272727273,0.833333333333333,0.833333333333333,0.52704627669473,0.777777777777778,1,0,0,0.0461538461538462,NA,419430397.854167,1.09861228866811,3,0.312645541127656,0.113636363636364,0.82004103221142
"Fawn-breasted Brilliant",2,0.153846153846154,0.458333333333333,-0.270833333333333,0.454545454545455,0.916666666666667,0.916666666666667,0.67700320038633,0.229166666666667,1.28571428571429,0.454545454545455,0.4,0.138461538461538,0.0414312617702448,2941562359.8741,0.693147180559945,2,0.208430360751771,0.25,0.235839583213141
"Crowned Woodnymph",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.636363636363636,1,1,1,0.333333333333333,1,0,0,0.0461538461538462,NA,1677720700.50048,0,1,0.104215180375885,0.0681818181818182,0.471679166426281
"Gorgeted Sunangel",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.727272727272727,1,1,1,0.333333333333333,1,0,0,0.0461538461538462,NA,1677720700.50048,0,1,0.104215180375885,0.0681818181818182,0.471679166426281
"Speckled Hummingbird",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.818181818181818,1,1,1,0.333333333333333,2,0,0,0.0961538461538462,0.026634382566586,1677720700.50048,0,1,0.104215180375885,0.0681818181818182,0.471679166426281
"Stripe-throated Hermit",1,0.0769230769230769,1,0,0.909090909090909,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.104215180375885,0.0227272727272727,1
"Wedge-billed Hummingbird",1,0.0769230769230769,0.333333333333333,-0.666666666666667,1,1,1,1,0.333333333333333,2,0,0,0.0961538461538462,0.026634382566586,1677720700.50048,0,1,0.104215180375885,0.0681818181818182,0.471679166426281
