"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.0833333333333333,0.333333333333333,-0.666666666666667,0.666666666666667,1,1,1,1,1,0,0,0.0331491712707182,NA,1677720700.50048,0,1,0.0681818181818182,0.114838954559019,0.5
"Calathea ischnosiphonoides",1,0.0833333333333333,0.333333333333333,-0.666666666666667,0.75,1,1,1,1,1,0,0,0.0331491712707182,NA,1677720700.50048,0,1,0.0681818181818182,0.114838954559019,0.5
"Drymonia tenuis",1,0.0833333333333333,0.111111111111111,-0.888888888888889,0.833333333333333,1,1,1,1,1.375,0,0,0.107734806629834,0.0518518518518519,1677720700.50048,0,1,0.204545454545455,0.114838954559019,0
"Justicia secunda",1,0.0833333333333333,1,0,0.916666666666667,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0227272727272727,0.114838954559019,1
"Pitcairnia squarrosa",1,0.0833333333333333,0.111111111111111,-0.888888888888889,1,1,1,1,1,1.375,0,0,0.107734806629834,0.0518518518518519,1677720700.50048,0,1,0.204545454545455,0.114838954559019,0
"Columnea ciliata",1,0.0833333333333333,0.222222222222222,-0.777777777777778,0.583333333333333,1,1,1,1,2.125,0,0,0.069060773480663,0.04,0.795926633452104,0,1,0.204545454545455,0.114838954559019,0.315464876785729
"Renealmia sessilifolia",2,0.166666666666667,0.277777777777778,-0.361111111111111,0.5,0.909090909090909,0.674199862463242,0.909090909090909,1,1.375,0,0,0.107734806629834,0.0752688172043011,2941562359.8741,0.693147180559945,2,0.340909090909091,0.229677909118039,0.0922675616071356
"Fuchsia macrostigma",3,0.25,2.5,0.5,0.166666666666667,0.818181818181818,0.522232967867094,0.818181818181818,1,2,0,0,0.0718232044198895,0.047361299052774,419430397.854167,1.09861228866811,3,0.0909090909090909,0.344516863677058,0.887952828185916
"Palicourea demissa",3,0.25,2.33333333333333,0.444444444444444,0.25,0.818181818181818,0.522232967867094,0.818181818181818,1,1,0,0,0.0331491712707182,NA,419430397.854167,1.09861228866811,3,0.113636363636364,0.344516863677058,0.822409434362817
"Kohleria affinis",3,0.25,0.861111111111111,-0.0462962962962963,0.0833333333333333,0.954545454545455,0.674199862463242,0.818181818181818,1,1.25,0.131578947368421,0.333333333333333,0.116022099447514,0.14957264957265,2.38771671927057,0.867563228481461,2.3811015779523,0.431818181818182,0.273443215910874,0.386232287683569
"Palicourea acetosoides",2,0.166666666666667,1.25,0.125,0.416666666666667,0.984848484848485,0.856059921957247,0.909090909090909,1,1.875,0,0,0.0801104972375691,0.0483425414364641,0.935412999044635,0.410116318288409,1.50699306577254,0.227272727272727,0.17306150820101,0.877034030112712
"Centropogon solanifolius",2,0.166666666666667,0.888888888888889,-0.0555555555555556,0.333333333333333,0.987012987012987,0.872561537293294,0.909090909090909,1,1.25,0.368421052631579,0.274509803921569,0.116022099447514,0.0578512396694215,0.855931944224533,0.376770161256437,1.45756926498109,0.329545454545455,0.167385730587787,0.672609658557269
"Mezobromelia capituligera",4,0.333333333333333,1.77777777777778,0.194444444444444,0,0.909090909090909,0.533001790889026,0.727272727272727,1,1.125,0.5,0.392156862745098,0.124309392265193,0.140562248995984,3.18361888163792,1.2130075659799,3.36358566101486,0.397727272727273,0.386270660880655,0.511902704870133
