"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",1,0.0666666666666667,0.125,-0.875,0.625,1,1,1,0.125,1.53333333333333,0,0,0.0569948186528497,0.0363425157650183,1677720700.50048,0,1,0.0901730308339953,0.181818181818182,0.0969100130080564
"Booted Racketail",1,0.0666666666666667,0.1,-0.9,0.6875,1,1,1,0.1,1.4,0,0,0.0621761658031088,0.0421315890727203,1677720700.50048,0,1,0.0901730308339953,0.227272727272727,0
"Brown Inca",4,0.266666666666667,1.05833333333333,0.0145833333333333,0.0625,0.785714285714286,0.785714285714286,0.443202630213959,0.264583333333333,1.13333333333333,0.127659574468085,0.276642136822022,0.0725388601036269,0.0652173913043478,6710885302.00018,1.38629436111989,4,0.360692123335981,0.522727272727273,0.100939844883649
"Buff-tailed Coronet",4,0.266666666666667,1.05833333333333,0.0145833333333333,0.125,0.785714285714286,0.785714285714286,0.443202630213959,0.264583333333333,1.06666666666667,0.226950354609929,0.257835922594712,0.0751295336787565,0.0643360752056404,6710885302.00018,1.38629436111989,4,0.360692123335981,0.522727272727273,0.100939844883649
"Collared Inca",4,0.266666666666667,1.95833333333333,0.239583333333333,0.1875,0.785714285714286,0.785714285714286,0.443202630213959,0.489583333333333,1.53333333333333,0,0.00545107658762606,0.0569948186528497,0.047137322427895,6710885302.00018,1.38629436111989,4,0.360692123335981,0.318181818181818,0.436254751496213
"Fawn-breasted Brilliant",1,0.0666666666666667,0.1,-0.9,0.75,1,1,1,0.1,1.4,0,0,0.0621761658031088,0.0421315890727203,1677720700.50048,0,1,0.0901730308339953,0.227272727272727,0
"Gorgeted Sunangel",2,0.133333333333333,0.458333333333333,-0.270833333333333,0.4375,0.928571428571429,0.928571428571429,0.681385143869247,0.229166666666667,1.46666666666667,0.0354609929078014,0.00545107658762606,0.0595854922279793,0.0444941080861439,2941562359.8741,0.693147180559945,2,0.180346061667991,0.25,0.274752507161686
"Green-crowned Woodnymph",2,0.133333333333333,0.35,-0.325,0.5,0.928571428571429,0.928571428571429,0.681385143869247,0.175,1.33333333333333,0.049645390070922,0,0.0647668393782383,0.0501144164759725,2941562359.8741,0.693147180559945,2,0.180346061667991,0.318181818181818,0.158179590939782
"Hoary Puffleg",1,0.0666666666666667,1,0,0.8125,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0901730308339953,0.0227272727272727,1
"Purple-bibbed Whitetip",1,0.0666666666666667,0.1,-0.9,0.875,1,1,1,0.1,1.4,0,0,0.0621761658031088,0.0421315890727203,1677720700.50048,0,1,0.0901730308339953,0.227272727272727,0
"Speckled Hummingbird",2,0.133333333333333,0.833333333333333,-0.0833333333333333,0.5625,0.928571428571429,0.928571428571429,0.681385143869247,0.416666666666667,1.8,0,0,0.0466321243523316,0.0334096109839817,2941562359.8741,0.693147180559945,2,0.180346061667991,0.113636363636364,0.591111689041251
"Stripe-throated Hermit",3,0.2,1.08333333333333,0.0277777777777778,0.3125,0.857142857142857,0.857142857142857,0.534522483824849,0.361111111111111,1.8,0,0,0.0466321243523316,0.0490811295383236,419430397.854167,1.09861228866811,3,0.270519092501986,0.204545454545455,0.449050454601024
"Tawny-bellied Hermit",9,0.6,4.30833333333333,0.367592592592593,0,0.428571428571429,0.428571428571429,0.218217890235992,0.478703703703704,1,0.340425531914894,0.414009266830199,0.077720207253886,0.0685017203628402,3355443071.16667,2.19722457733622,9,0.811557277505958,0.563131313131313,0.212934183369566
"Violet-tailed Slyph",1,0.0666666666666667,0.1,-0.9,0.9375,1,1,1,0.1,1.4,0,0,0.0621761658031088,0.0421315890727203,1677720700.50048,0,1,0.0901730308339953,0.227272727272727,0
"Violet-tailed Sylph",3,0.2,1.45833333333333,0.152777777777778,0.375,0.857142857142857,0.857142857142857,0.534522483824849,0.486111111111111,1.53333333333333,0,0,0.0569948186528497,0.0449138638228056,419430397.854167,1.09861228866811,3,0.270519092501986,0.272727272727273,0.449050454601024
"White-necked Jacobin",1,0.0666666666666667,0.1,-0.9,1,1,1,1,0.1,1.4,0,0,0.0621761658031088,0.0421315890727203,1677720700.50048,0,1,0.0901730308339953,0.227272727272727,0
"White-whiskered Hermit",4,0.266666666666667,0.808333333333333,-0.0479166666666667,0.25,0.785714285714286,0.785714285714286,0.443202630213959,0.202083333333333,1.06666666666667,0.219858156028369,0.0406105205778141,0.0751295336787565,0.0634782608695652,6710885302.00018,1.38629436111989,4,0.360692123335981,0.568181818181818,0
