"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Centropogon solanifolius",1,0.0588235294117647,0.111111111111111,-0.888888888888889,0.714285714285714,1,1,1,1,1.38461538461538,0,0,0.073943661971831,0.0452528837622005,1677720700.50048,0,1,0.204545454545455,0.0752966633267049,0
"Columnea ciliata",2,0.117647058823529,0.444444444444444,-0.277777777777778,0.428571428571429,0.9375,0.684653196881458,0.9375,1,1.38461538461538,0,0,0.073943661971831,0.0487338748208313,2941562359.8741,0.693147180559945,2,0.272727272727273,0.15059332665341,0.0802792108518123
"Columnea picta",3,0.176470588235294,0.694444444444444,-0.101851851851852,0.214285714285714,0.875,0.540061724867322,0.875,1,1.38461538461538,0,0.0353697749196142,0.073943661971831,0.0633540372670807,419430397.854167,1.09861228866811,3,0.363636363636364,0.225889989980115,0.0578858913022597
"Drymonia collegarum",1,0.0588235294117647,0.111111111111111,-0.888888888888889,0.785714285714286,1,1,1,1,1.38461538461538,0,0,0.073943661971831,0.0452528837622005,1677720700.50048,0,1,0.204545454545455,0.0752966633267049,0
"Drymonia teuscheri",1,0.0588235294117647,0.333333333333333,-0.666666666666667,0.857142857142857,1,1,1,1,1.84615384615385,0,0,0.0528169014084507,0.035620743844945,1677720700.50048,0,1,0.0681818181818182,0.0752966633267049,0.5
"Glossoloma oblongicalyx",2,0.117647058823529,0.611111111111111,-0.194444444444444,0.5,0.9375,0.684653196881458,0.9375,1,1.30769230769231,0.05,0,0.0774647887323944,0.0466819221967963,2941562359.8741,0.693147180559945,2,0.25,0.15059332665341,0.193426403617271
"Heliconia burleana",2,0.117647058823529,0.361111111111111,-0.319444444444444,0.571428571428571,0.9375,0.684653196881458,0.9375,1,1.30769230769231,0.05,0,0.0774647887323944,0.0583524027459954,2941562359.8741,0.693147180559945,2,0.295454545454545,0.15059332665341,0
"Heliconia virginalis",4,0.235294117647059,1.19444444444444,0.0486111111111111,0.142857142857143,0.8125,0.450693909432999,0.8125,1,1.38461538461538,0,0.0546623794212219,0.073943661971831,0.0652173913043478,6710885302.00018,1.38629436111989,4,0.409090909090909,0.301186653306819,0.154312875956595
"Macleania bullata",1,0.0588235294117647,0.25,-0.75,0.928571428571429,1,1,1,1,1.76923076923077,0,0,0.0563380281690141,0.0365002683843264,1677720700.50048,0,1,0.0909090909090909,0.0752966633267049,0.369070246428543
"Mezobromelia capituligera",2,0.117647058823529,0.5,-0.25,0.642857142857143,0.9375,0.684653196881458,0.9375,1,1.61538461538462,0.0291666666666667,0,0.0633802816901409,0.0506832298136646,2941562359.8741,0.693147180559945,2,0.181818181818182,0.15059332665341,0.226294385530917
"Mikania websteri",1,0.0588235294117647,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0227272727272727,0.0752966633267049,1
"Palicourea acetosoides",3,0.176470588235294,0.833333333333333,-0.0555555555555555,0.285714285714286,0.875,0.540061724867322,0.875,1,1.53846153846154,0.0791666666666666,0.00964630225080386,0.0669014084507042,0.0595272833381967,419430397.854167,1.09861228866811,3,0.25,0.225889989980115,0.22105705434887
"Palicourea demissa",10,0.588235294117647,6.36111111111111,0.536111111111111,0,0.4375,0.209165006633519,0.4375,1,1.15384615384615,0.1875,0.0257234726688103,0.0845070422535211,0.0739130434782609,1677721580,2.30258509299405,10,0.531818181818182,0.752966633267048,0.419185854819427
"Palicourea lineata",3,0.176470588235294,1.25,0.0833333333333334,0.357142857142857,0.875,0.540061724867322,0.875,1,1.69230769230769,0.00833333333333333,0,0.0598591549295775,0.0506832298136646,419430397.854167,1.09861228866811,3,0.181818181818182,0.225889989980115,0.44211410869774
"Psammisia ulbrichiana",8,0.470588235294118,2.94444444444444,0.243055555555556,0.0714285714285714,0.5625,0.265165042944955,0.5625,1,1,0.595833333333333,0.87459807073955,0.0915492957746479,0.0813721579577184,13421770604.0004,2.07944154167984,8,0.625,0.602373306613639,0.113147192765458
