"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Andean Emerald",1,0.0416666666666667,0.0625,-0.9375,0.761904761904762,1,1,1,0.0625,1.28571428571429,0,0,0.0462724935732648,0.032135593220339,1677720700.50048,0,1,0.0584516554685066,0.210526315789474,0
"Booted Racket-tail",3,0.125,1.3125,0.104166666666667,0.380952380952381,0.91304347826087,0.91304347826087,0.551677284367371,0.4375,1.23809523809524,0.0133181126331811,0,0.0475578406169666,0.0388524590163934,419430397.854167,1.09861228866811,3,0.17535496640552,0.276315789473684,0.342774236611645
"Booted Racketail",2,0.0833333333333333,1.0625,0.03125,0.523809523809524,0.956521739130435,0.956521739130435,0.691564074808125,0.53125,1.28571428571429,0,0,0.0462724935732648,0.032135593220339,2941562359.8741,0.693147180559945,2,0.116903310937013,0.223684210526316,0.412400257398221
"Brown Inca",8,0.333333333333333,2.24285714285714,0.155357142857143,0.0476190476190476,0.695652173913043,0.695652173913043,0.294883912309794,0.280357142857143,1.38095238095238,0.10738203957382,0.144121365360303,0.0437017994858612,0.0457528957528958,13421770604.0004,2.07944154167984,8,0.467613243748053,0.434210526315789,0.214690871968062
"Buff-tailed Coronet",2,0.0833333333333333,0.3125,-0.34375,0.571428571428571,0.956521739130435,0.956521739130435,0.691564074808125,0.15625,1.14285714285714,0.188432267884323,0,0.0501285347043702,0.0348017621145374,2941562359.8741,0.693147180559945,2,0.116903310937013,0.263157894736842,0.118600386097332
"Collared Inca",2,0.0833333333333333,0.342857142857143,-0.328571428571429,0.619047619047619,0.956521739130435,0.956521739130435,0.691564074808125,0.171428571428571,1.66666666666667,0.0089041095890411,0,0.0359897172236504,0.0307792207792208,2941562359.8741,0.693147180559945,2,0.116903310937013,0.157894736842105,0.246508654877866
"Fawn-breasted Brilliant",4,0.166666666666667,0.738690476190476,-0.065327380952381,0.285714285714286,0.869565217391304,0.869565217391304,0.466252404120157,0.184672619047619,1.04761904761905,0.218140307181403,0.0297092288242731,0.0526992287917738,0.0462439024390244,6710885302.00018,1.38629436111989,4,0.233806621874026,0.407894736842105,0.0643570000560651
"Gorgeted Sunangel",5,0.208333333333333,2.59285714285714,0.318571428571429,0.19047619047619,0.826086956521739,0.826086956521739,0.40646942234853,0.518571428571429,1.61904761904762,0.0163138231631382,0.0120101137800253,0.0372750642673522,0.0351111111111111,838860790,1.6094379124341,5,0.292258277342533,0.236842105263158,0.482377770968386
"Green-crowned Brilliant",3,0.125,0.895833333333333,-0.0347222222222222,0.428571428571429,0.91304347826087,0.91304347826087,0.551677284367371,0.298611111111111,1.23809523809524,0.0130413726304137,0,0.0475578406169666,0.0340028694404591,419430397.854167,1.09861228866811,3,0.17535496640552,0.276315789473684,0.278698832263308
"Green-crowned Woodnymph",1,0.0416666666666667,0.0625,-0.9375,0.80952380952381,1,1,1,0.0625,1.28571428571429,0,0,0.0462724935732648,0.032135593220339,1677720700.50048,0,1,0.0584516554685066,0.210526315789474,0
"Green-fronted Lancebill",1,0.0416666666666667,0.142857142857143,-0.857142857142857,0.857142857142857,1,1,1,0.142857142857143,1.71428571428571,0,0,0.0347043701799486,0.0237,1677720700.50048,0,1,0.0584516554685066,0.0921052631578947,0.298161269485599
"Purple-bibbed Whitetip",2,0.0833333333333333,0.2625,-0.36875,0.666666666666667,0.956521739130435,0.956521739130435,0.691564074808125,0.13125,1.19047619047619,0.0263594852635949,0,0.0488431876606684,0.0390123456790123,2941562359.8741,0.693147180559945,2,0.116903310937013,0.276315789473684,0.0713091696743081
"Rufous-tailed Hummingbird",1,0.0416666666666667,0.0625,-0.9375,0.904761904761905,1,1,1,0.0625,1.28571428571429,0,0,0.0462724935732648,0.032135593220339,1677720700.50048,0,1,0.0584516554685066,0.210526315789474,0
"Sparkling Violetear",1,0.0416666666666667,0.0625,-0.9375,0.952380952380952,1,1,1,0.0625,1.28571428571429,0,0,0.0462724935732648,0.032135593220339,1677720700.50048,0,1,0.0584516554685066,0.210526315789474,0
"Speckled Hummingbird",2,0.0833333333333333,0.45,-0.275,0.714285714285714,0.956521739130435,0.956521739130435,0.691564074808125,0.225,1.76190476190476,0.00398505603985056,0,0.0334190231362468,0.0298865069356873,2941562359.8741,0.693147180559945,2,0.116903310937013,0.118421052631579,0.365109040975198
"Stripe-throated Hermit",5,0.208333333333333,2.09583333333333,0.219166666666667,0.238095238095238,0.826086956521739,0.826086956521739,0.40646942234853,0.419166666666667,1.19047619047619,0.0263594852635949,0,0.0488431876606684,0.0434862385321101,838860790,1.6094379124341,5,0.292258277342533,0.344736842105263,0.353314414243124
"Tawny-bellied Hermit",11,0.458333333333333,4.7125,0.3375,0,0.565217391304348,0.565217391304348,0.226679066544501,0.428409090909091,1.19047619047619,0.0263594852635949,0.485461441213654,0.0488431876606684,0.0523756906077348,13421771060.0457,2.39789527279837,11,0.642968210153573,0.472488038277512,0.290658645375782
"Violet-tailed Slyph",3,0.125,0.895833333333333,-0.0347222222222222,0.476190476190476,0.91304347826087,0.91304347826087,0.551677284367371,0.298611111111111,1.23809523809524,0.0130413726304137,0,0.0475578406169666,0.0340028694404591,419430397.854167,1.09861228866811,3,0.17535496640552,0.276315789473684,0.278698832263308
"Violet-tailed Sylph",8,0.333333333333333,2.57619047619048,0.19702380952381,0.0952380952380952,0.695652173913043,0.695652173913043,0.294883912309794,0.32202380952381,1.38095238095238,0.0938632904386329,0.29519595448799,0.0437017994858612,0.0457528957528958,13421770604.0004,2.07944154167984,8,0.467613243748053,0.447368421052632,0.223284601050016
"Wedge-billed Hummingbird",4,0.166666666666667,0.905357142857143,-0.0236607142857143,0.333333333333333,0.869565217391304,0.869565217391304,0.466252404120157,0.226339285714286,1.04761904761905,0.218140307181403,0.0297092288242731,0.0526992287917738,0.0453588516746411,6710885302.00018,1.38629436111989,4,0.233806621874026,0.394736842105263,0.115440024812872
"White-necked Jacobin",1,0.0416666666666667,0.0625,-0.9375,1,1,1,1,0.0625,1.28571428571429,0,0,0.0462724935732648,0.032135593220339,1677720700.50048,0,1,0.0584516554685066,0.210526315789474,0
"White-whiskered Hermit",6,0.25,2.14583333333333,0.190972222222222,0.142857142857143,0.782608695652174,0.782608695652174,0.361157559257308,0.357638888888889,1.19047619047619,0.0263594852635949,0.00379266750948167,0.0488431876606684,0.0455769230769231,838860795.708333,1.79175946922805,6,0.35070993281104,0.337719298245614,0.328924802983306
