"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Violet-tailed Sylph",6,0.4,2.36240601503759,0.227067669172932,0,0.901785714285714,0.642857142857143,0.458831467741123,0.368473816119245,1.3,0.157142857142857,0.51304347826087,0.109442060085837,0.080756289056241,3.0201644009806,1.53060524205894,4.62097278317948,0.498778317193479,0.523966165413534,0.33865647284786
"Sparkling Violetear",1,0.0666666666666667,0.68,-0.32,0.75,1,1,1,0.68,2,0,0,0.0729613733905579,0.0462285529297507,0.232183402708369,0,1,0.107937947396932,0.223214285714286,0.783936984481618
"Buff-tailed Coronet",1,0.0666666666666667,0.684210526315789,-0.315789473684211,0.833333333333333,1,1,1,0.684210526315789,1.7,0,0,0.0836909871244635,0.0859560511643162,0.252478235879897,0,1,0.107937947396932,0.169642857142857,0.812596851334527
"Booted Racketail",4,0.266666666666667,0.725488721804511,-0.0686278195488722,0.0833333333333333,0.948979591836735,0.785714285714286,0.612372435695795,0.224266917293233,1.2,0.557142857142857,0.278260869565217,0.11587982832618,0.0497041420118343,2.10104617912801,1.07513932400537,2.93040114731895,0.31630148489122,0.529761904761905,0.242584339246061
"Speckled Hummingbird",3,0.2,1.62222222222222,0.207407407407407,0.25,0.914285714285714,0.857142857142857,0.571871139124779,0.519191919191919,1.8,0.0523809523809524,0.0782608695652174,0.0858369098712446,0.0661851608667104,1.3588829908145,1.03619878481928,2.81848296582607,0.304221266104482,0.196428571428571,0.689495351021533
"Booted Racket-tail",2,0.133333333333333,0.678571428571429,-0.160714285714286,0.5,0.992063492063492,0.928571428571429,0.898411296201721,0.410714285714286,1.6,0.0238095238095238,0.0521739130434783,0.0901287553648069,0.0662634762029976,0.75178092531656,0.325082973391448,1.38414548846169,0.149401822923278,0.223214285714286,0.599365757205731
"Gorgeted Sunangel",3,0.2,0.786466165413534,-0.0711779448621554,0.333333333333333,0.880952380952381,0.857142857142857,0.544862367942584,0.269924812030075,1.4,0.104761904761905,0.0782608695652174,0.103004291845494,0.0610835050296934,1.74344393002143,1.08219553003877,2.95115178586752,0.318541266223329,0.321428571428571,0.413927312979304
"Brown Inca",1,0.0666666666666667,1,0,0.916666666666667,1,1,1,1,NA,0,0,0,NA,0.34265736795781,0,1,0.107937947396932,0.0535714285714286,1
"Stripe-throated Hermit",4,0.266666666666667,2.83333333333333,0.458333333333333,0.166666666666667,0.857142857142857,0.785714285714286,0.475594865605671,0.722222222222222,1.7,0.0428571428571429,0,0.0836909871244635,0.0287179487179487,5.24460493178456,1.32966134885476,3.77976314968462,0.407979876023519,0.0892857142857143,0.841256103000627
"Collared Inca",2,0.133333333333333,0.396825396825397,-0.301587301587302,0.583333333333333,0.964285714285714,0.928571428571429,0.723746864455746,0.227513227513228,1.8,0.00952380952380952,0,0.0858369098712446,0.0359717364927557,2.62230229845195,0.636514168294813,1.88988157484231,0.203989938011759,0.142857142857143,0.489266546437233
"Purple-bibbed Whitetip",3,0.2,1.19047619047619,0.0634920634920635,0.416666666666667,0.857142857142857,0.857142857142857,0.534522483824849,0.396825396825397,1.5,0.0523809523809524,0,0.0965665236051502,0.0271537093906578,419430397.854167,1.09861228866811,3,0.323813842190795,0.258928571428571,0.458023371205255
"Tawny-bellied Hermit",2,0.133333333333333,2,0.5,0.666666666666667,0.964285714285714,0.928571428571429,0.723746864455746,1,NA,0,0,0,NA,2.62230229845195,0.636514168294813,1.88988157484231,0.203989938011759,0.0267857142857143,1
"Fawn-breasted Brilliant",1,0.0666666666666667,0.04,-0.96,1,1,1,1,0.04,2,0,0,0.0729613733905579,0.0145580589254766,1677720700.50048,0,1,0.107937947396932,0.223214285714286,0
