"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Glossoloma purpureum",1,0.0909090909090909,0.2,-0.8,0.636363636363636,1,1,1,1,2,0,0,0.0939597315436242,0.0279917608089902,1677720700.50048,0,1,0.0806451612903226,0.137709069235976,0.431939032826267
"Macleania stricta",1,0.0909090909090909,1,0,0.727272727272727,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0161290322580645,0.137709069235976,1
"Meriania tomentosa",1,0.0909090909090909,1,0,0.818181818181818,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0161290322580645,0.137709069235976,1
"Mezobromelia capituligera",1,0.0909090909090909,1,0,0.909090909090909,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0161290322580645,0.137709069235976,1
"Psammisia aberrans",1,0.0909090909090909,0.0588235294117647,-0.941176470588235,1,1,1,1,1,1.625,0,0,0.110738255033557,0.0274873634481926,1677720700.50048,0,1,0.274193548387097,0.137709069235976,0
"Gasteranthus quitensis",1,0.0909090909090909,0.181818181818182,-0.818181818181818,0.545454545454545,1,1,1,1,2,0,0,0.0939597315436242,0.0385857604253008,0.795926633452104,0,1,0.17741935483871,0.137709069235976,0.358890700393489
"Heliconia griggsiana",2,0.181818181818182,0.340909090909091,-0.329545454545455,0.363636363636364,0.9,0.670820393249937,0.9,1,2,0,0,0.0939597315436242,0.0378673660441926,2941562359.8741,0.693147180559945,2,0.241935483870968,0.275418138471952,0.288434702808793
"Guzmania amplectens",1,0.0909090909090909,0.294117647058824,-0.705882352941176,0.454545454545455,1,1,1,1,1.625,0,0,0.110738255033557,0.089229784721878,0.375882883682592,0,1,0.274193548387097,0.137709069235976,0.45713069661781
"Columnea ciliata",2,0.181818181818182,0.85,-0.075,0.272727272727273,0.9,0.670820393249937,0.9,1,1.875,0.02,0.0909090909090909,0.104026845637584,0.104275469810145,1.0505229538638,0.693147180559945,2,0.274193548387097,0.275418138471952,0.552505612357368
"Stromanthe stromanthoides",3,0.272727272727273,1.78571428571429,0.261904761904762,0.181818181818182,0.933333333333333,0.619677335393187,0.8,1,1.625,0.06,0.194805194805195,0.110738255033557,0.104275469810145,1.45308990103431,0.950270539233235,2.58640928985893,0.338709677419355,0.356172015969756,0.611143081490497
"Columnea mastersonii",3,0.272727272727273,0.979411764705882,-0.00686274509803921,0.0909090909090909,0.955555555555555,0.701646415445623,0.8,1,1.25,0.4,0.337662337662338,0.140939597315436,0.132697991434948,1.22254603174132,0.79026796807459,2.20398694527043,0.544665012406948,0.303508990841433,0.394854730495773
"Palicourea demissa",5,0.454545454545455,3.30920550038197,0.461841100076394,0,0.8625,0.462439634452396,0.6,1,1.25,0.52,0.376623376623377,0.140939597315436,0.0906437076633609,2.21153992092506,1.39892039375942,4.05082431007185,0.476230899830221,0.55783524537846,0.553175146298589
