"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racketail",3,0.2,2.08791208791209,0.362637362637363,0.266666666666667,0.979166666666667,0.857142857142857,0.782311509409976,0.74051754696916,2,0.019672131147541,0.170940170940171,0.0640877598152425,0.0370407722053754,0.819997450190543,0.626766277268404,1.87154871373167,0.198522147312382,0.381944444444444,0.727350085655348
"Tawny-bellied Hermit",5,0.333333333333333,3.25649350649351,0.451298701298701,0,0.912698412698413,0.714285714285714,0.494613846493259,0.562012987012987,1.46666666666667,0.368032786885246,0.266381766381766,0.0796766743648961,0.0319310132429935,2.13982577394465,1.38314875124874,3.98743732950438,0.422962338687091,0.305555555555556,0.64142150050263
"Sparkling Violetear",1,0.0666666666666667,0.653846153846154,-0.346153846153846,0.6,1,1,1,0.653846153846154,2.2,0,0,0.0560046189376444,0.033833588124372,0.232183402708369,0,1,0.106073726991883,0.180555555555556,0.793047878783111
"Buff-tailed Coronet",2,0.133333333333333,1.75,0.375,0.4,0.995238095238095,0.928571428571429,0.935116016484433,0.765625,2.13333333333333,0,0,0.0571593533487298,0.0370061411756548,0.603340519575995,0.233791658706459,1.26338125030273,0.134011557831275,0.145833333333333,0.872402159103072
"Collared Inca",4,0.266666666666667,0.627020202020202,-0.0932449494949495,0.133333333333333,0.964285714285714,0.785714285714286,0.666666666666667,0.278002244668911,1.6,0.0524590163934426,0.131054131054131,0.0750577367205543,0.0266614550653679,2.75920174118743,1.00271826451752,2.72568088924821,0.289123130513108,0.361111111111111,0.434769464338622
"Speckled Hummingbird",2,0.133333333333333,0.924603174603175,-0.0376984126984127,0.466666666666667,0.991071428571429,0.928571428571429,0.887896271171238,0.794091710758377,2.06666666666667,0.00273224043715847,0.0341880341880342,0.0606235565819861,0.0228188240206355,0.79721883436573,0.348832095843032,1.41741118113173,0.15035008666261,0.173611111111111,0.820711547287846
"Violet-tailed Sylph",5,0.333333333333333,0.971078921078921,-0.00578421578421578,0.0666666666666667,0.857142857142857,0.714285714285714,0.424139340186901,0.184987234987235,1.4,0.347814207650273,0.202279202279202,0.0854503464203233,0.0280402516080955,4.63216578275261,1.52295506753132,4.58575641234582,0.486428273734447,0.576388888888889,0.245227988502079
"Gorgeted Sunangel",4,0.266666666666667,2.275,0.31875,0.2,0.880952380952381,0.785714285714286,0.479490056503484,0.4625,1.66666666666667,0.0278688524590164,0.0398860398860399,0.0715935334872979,0.0234821684871473,3.18361888163792,1.32088834314932,3.74674829750099,0.397431556016423,0.270833333333333,0.550122395865465
"White-whiskered Hermit",2,0.133333333333333,0.614285714285714,-0.192857142857143,0.533333333333333,0.946428571428571,0.928571428571429,0.689361051185899,0.320408163265306,2.13333333333333,0.114754098360656,0.0797720797720798,0.058891454965358,0.0186154741128563,0.935412999044635,0.682908104700472,1.97962633005252,0.209986342879934,0.166666666666667,0.579326284284094
"Stripe-throated Hermit",1,0.0666666666666667,0.6,-0.4,0.666666666666667,1,1,1,0.6,3.06666666666667,0,0,0.0392609699769053,0.0152308424559733,0.34265736795781,0,1,0.106073726991883,0.0694444444444444,0.823808422262756
"Brown Inca",3,0.2,0.370941558441558,-0.209686147186147,0.333333333333333,0.952380952380952,0.857142857142857,0.632455532033676,0.183279220779221,1.6,0.0666666666666667,0.0754985754985755,0.0750577367205543,0.0247833979644941,3.16655491100451,0.950270539233235,2.58640928985893,0.274350072901766,0.381944444444444,0.333054005514391
"Green-fronted Lancebill",1,0.0666666666666667,0.1875,-0.8125,0.733333333333333,1,1,1,0.1875,2,0,0,0.0612009237875289,0.0190332126623734,0.525261466517939,0,1,0.106073726991883,0.111111111111111,0.476120191516519
"Green-crowned Woodnymph",1,0.0666666666666667,0.0714285714285714,-0.928571428571429,0.8,1,1,1,0.0714285714285714,2.2,0,0,0.0554272517321016,0.00921295358334844,1677720700.50048,0,1,0.106073726991883,0.0972222222222222,0.208014597676509
"Green Violetear",1,0.0666666666666667,0.0384615384615385,-0.961538461538462,0.866666666666667,1,1,1,0.0384615384615385,2.2,0,0,0.0560046189376444,0.00957319000281223,1677720700.50048,0,1,0.106073726991883,0.180555555555556,0.0222399231281952
"Wedge-billed Hummingbird",1,0.0666666666666667,0.0714285714285714,-0.928571428571429,0.933333333333333,1,1,1,0.0714285714285714,2.2,0,0,0.0554272517321016,0.00921295358334844,1677720700.50048,0,1,0.106073726991883,0.0972222222222222,0.208014597676509
"White-sided Flowerpiercer",1,0.0666666666666667,0.5,-0.5,1,1,1,1,0.5,2.33333333333333,0,0,0.0490762124711316,0.00909580463029795,1677720700.50048,0,1,0.106073726991883,0.0138888888888889,0.791985402323491
