"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"White-whiskered Hermit",5,0.384615384615385,1.64598842018197,0.129197684036394,0.0714285714285714,0.940972222222222,0.666666666666667,0.596273708888095,0.562786217192197,1.14285714285714,0,0.0336134453781513,0.0691489361702128,0.0737515857363466,1.49325575961041,1.15148242186827,3.16287815582095,0.424190732615114,0.539904748159908,0.454448678429949
"Tawny-bellied Hermit",8,0.615384615384615,4.91426799007444,0.489283498759305,0,0.8125,0.416666666666667,0.360041149911548,0.589937647133677,1.14285714285714,0,0.117647058823529,0.0691489361702128,0.0715344346492966,3.0486436577461,1.81596456030008,6.1470024734009,0.824407819118801,0.502958579881657,0.493370709160455
"Stripe-throated Hermit",5,0.384615384615385,2.21474358974359,0.242948717948718,0.142857142857143,0.90625,0.666666666666667,0.520485754840539,0.466157616892911,1.07142857142857,0.151515151515151,0.46218487394958,0.0718085106382979,0.0961305606738615,1.61691180149872,1.28302840907644,3.6075483314823,0.48382786003298,0.589975635224504,0.385042528211791
"Booted Racketail",1,0.0769230769230769,0.230769230769231,-0.769230769230769,0.571428571428571,1,1,1,0.230769230769231,1.14285714285714,0,0,0.0691489361702128,0.107096774193548,0.259347806937208,0,1,0.134115420106979,0.307692307692308,0.414696859273642
"Purple-bibbed Whitetip",2,0.153846153846154,0.615384615384615,-0.192307692307692,0.357142857142857,0.944444444444445,0.916666666666667,0.692820323027551,0.269230769230769,1.07142857142857,0.151515151515151,0.184873949579832,0.0718085106382979,0.0785123078576803,0.75178092531656,0.673011667009257,1.96013170420779,0.262883886974836,0.355029585798817,0.407986108044648
"Booted Racket-tail",2,0.153846153846154,0.384615384615385,-0.307692307692308,0.428571428571429,0.988095238095238,0.916666666666667,0.873510637218193,0.149038461538462,1.14285714285714,0,0,0.0691489361702128,0.0765628002745367,0.855931944224533,0.376770161256437,1.45756926498109,0.19548251430796,0.331360946745562,0.321621027677226
"Brown Inca",2,0.153846153846154,0.975,-0.0125,0.5,0.916666666666667,0.916666666666667,0.67700320038633,0.4875,1.71428571428571,0.0454545454545455,0.201680672268908,0.0478723404255319,0.0379078484516464,1.0505229538638,0.693147180559945,2,0.268230840213958,0.0769230769230769,0.75952522100051
"Andean Emerald",1,0.0769230769230769,0.0769230769230769,-0.923076923076923,0.642857142857143,1,1,1,0.0769230769230769,1.14285714285714,0,0,0.0691489361702128,0.0494292803970223,0.427945957592403,0,1,0.134115420106979,0.307692307692308,0.253362591474917
"Green-crowned Woodnymph",1,0.0769230769230769,0.0769230769230769,-0.923076923076923,0.714285714285714,1,1,1,0.0769230769230769,1.14285714285714,0,0,0.0691489361702128,0.0494292803970223,0.427945957592403,0,1,0.134115420106979,0.307692307692308,0.253362591474917
"Green-crowned Brilliant",3,0.230769230769231,1.21923076923077,0.0730769230769231,0.214285714285714,0.833333333333333,0.833333333333333,0.52704627669473,0.406410256410256,1,0.651515151515151,0,0.074468085106383,0.0152995391705069,419430397.854167,1.09861228866811,3,0.402346260320937,0.343195266272189,0.473584045036931
"Wedge-billed Hummingbird",3,0.230769230769231,0.369230769230769,-0.21025641025641,0.285714285714286,0.833333333333333,0.833333333333333,0.52704627669473,0.123076923076923,1.14285714285714,0,0,0.0691489361702128,0.0282223158270199,419430397.854167,1.09861228866811,3,0.402346260320937,0.390532544378698,0.276728465525296
"Buff-tailed Coronet",1,0.0769230769230769,0.0384615384615385,-0.961538461538462,0.785714285714286,1,1,1,0.0384615384615385,1.14285714285714,0,0,0.0691489361702128,0.027343857240906,0.795926633452104,0,1,0.134115420106979,0.307692307692308,0.11767239996644
"Rufous-tailed Hummingbird",1,0.0769230769230769,0.0192307692307692,-0.980769230769231,0.857142857142857,1,1,1,0.0192307692307692,1.14285714285714,0,0,0.0691489361702128,0.0144400144980065,1677720700.50048,0,1,0.134115420106979,0.307692307692308,0
"Violet-tailed Slyph",1,0.0769230769230769,0.2,-0.8,0.928571428571429,1,1,1,0.2,1.85714285714286,0,0,0.0425531914893617,0.011283019515628,1677720700.50048,0,1,0.134115420106979,0.029585798816568,0.592675616321658
"White-necked Jacobin",1,0.0769230769230769,0.0192307692307692,-0.980769230769231,1,1,1,1,0.0192307692307692,1.14285714285714,0,0,0.0691489361702128,0.0144400144980065,1677720700.50048,0,1,0.134115420106979,0.307692307692308,0
