"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Palicourea acetosoides",1,0.0666666666666667,0.333333333333333,-0.666666666666667,1,1,1,1,1,1.83333333333333,0,0,0.0578512396694215,0.0106899967863947,1677720700.50048,0,1,0.0177514792899408,0.124118138262513,0.704162927517091
"Columnea mastersonii",1,0.0666666666666667,0.0512820512820513,-0.948717948717949,0.75,1,1,1,1,1.41666666666667,0,0,0.0785123966942149,0.0185504245297009,0.795926633452104,0,1,0.230769230769231,0.124118138262513,0.194696861627412
"Heliconia burleana",1,0.0666666666666667,0.0512820512820513,-0.948717948717949,0.833333333333333,1,1,1,1,1.41666666666667,0,0,0.0785123966942149,0.0185504245297009,0.795926633452104,0,1,0.230769230769231,0.124118138262513,0.194696861627412
"Salvia quitensis",1,0.0666666666666667,0.0588235294117647,-0.941176470588235,0.916666666666667,1,1,1,1,1.66666666666667,0,0,0.0661157024793388,0.0181562280084448,0.795926633452104,0,1,0.201183431952663,0.124118138262513,0.231893183899516
"Centropogon solanifolius",2,0.133333333333333,0.41025641025641,-0.294871794871795,0.666666666666667,0.976190476190476,0.773443136703847,0.928571428571429,1,1.41666666666667,0,0,0.0785123966942149,0.0278040330392761,1.59181590415142,0.562335144618808,1.75476535060332,0.248520710059172,0.21779820840445,0.343203087873273
"Renealmia sessilifolia",3,0.2,0.20067229518449,-0.266442568271837,0.333333333333333,0.928571428571429,0.57476703355111,0.857142857142857,1,1.33333333333333,0.0285714285714286,0,0.0826446280991736,0.0258164367656317,5.4525555311395,1.03972077083992,2.82842712474619,0.520710059171598,0.351059108934689,0.12358147635777
"Bomarea pardina",3,0.2,1.83333333333333,0.277777777777778,0.25,0.952380952380952,0.632455532033676,0.857142857142857,1,1.75,0.0142857142857143,0,0.0619834710743802,0.0180812657180055,3.16655491100451,0.950270539233235,2.58640928985893,0.0591715976331361,0.321020305842158,0.797778135282088
"Heliconia impudica",3,0.2,0.929411764705882,-0.0235294117647059,0.166666666666667,0.928571428571429,0.603190919787662,0.857142857142857,1,1.58333333333333,0.0428571428571429,0.151515151515152,0.0702479338842975,0.0301955244919391,1.74344393002143,0.974314752869349,2.6493511285621,0.219674556213018,0.328832529680815,0.586774315018804
"Heliconia griggsiana",2,0.133333333333333,0.564102564102564,-0.217948717948718,0.583333333333333,0.992063492063492,0.898411296201721,0.928571428571429,1,1.41666666666667,0,0,0.0785123966942149,0.0489291996377722,0.75178092531656,0.325082973391448,1.38414548846169,0.248520710059172,0.171797561112321,0.456833130313286
"Drymonia teuscheri",3,0.2,0.630504359342236,-0.123165213552588,0.0833333333333333,0.928571428571429,0.57476703355111,0.857142857142857,1,1.16666666666667,0.180952380952381,0.303030303030303,0.0909090909090909,0.0612130504800064,0.904999938041652,1.03972077083992,2.82842712474619,0.674556213017751,0.351059108934689,0.200001658444405
"Glossoloma purpureum",2,0.133333333333333,0.66571018651363,-0.167144906743185,0.5,0.964285714285714,0.723746864455746,0.928571428571429,1,1.5,0.0380952380952381,0.0303030303030303,0.0743801652892562,0.0603411732031399,0.518691599726146,0.636514168294813,1.88988157484231,0.443786982248521,0.234568582606053,0.44275588267386
"Psammisia aberrans",2,0.133333333333333,0.764853033145716,-0.117573483427142,0.416666666666667,0.979166666666667,0.790816172395565,0.928571428571429,1,1.33333333333333,0.0285714285714286,0.0378787878787879,0.0826446280991736,0.0622527933927043,0.477507482037304,0.53415936668715,1.70601350750921,0.468410001908761,0.211747220402742,0.51364309599708
"Palicourea demissa",13,0.866666666666667,8.50643508810654,0.577418083700503,0,0.761904761904762,0.265376652213702,0.142857142857143,1,1,0.666666666666667,0.477272727272727,0.0991735537190083,0.05410492166489,5.56348967141898,2.23556935657073,9.35180484824998,0.534023668639053,1.16072860715913,0.498724506434366
