"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Burmeistera cylindrocarpa",1,0.111111111111111,0.333333333333333,-0.666666666666667,0.5,1,1,1,1,2.18181818181818,0,0,0.0638686131386861,0.0150122758348963,1677720700.50048,0,1,0.05,0.199071579958619,0.673740489657981
"Columnea mastersonii",1,0.111111111111111,0.25,-0.75,0.583333333333333,1,1,1,1,1.90909090909091,0,0,0.072992700729927,0.0195477055063881,1677720700.50048,0,1,0.0666666666666667,0.199071579958619,0.588306335079131
"Columnea medicinalis",1,0.111111111111111,0.25,-0.75,0.666666666666667,1,1,1,1,1.90909090909091,0,0,0.072992700729927,0.0195477055063881,1677720700.50048,0,1,0.0666666666666667,0.199071579958619,0.588306335079131
"Heppiella ulmifolia",1,0.111111111111111,0.111111111111111,-0.888888888888889,0.75,1,1,1,1,1.81818181818182,0,0,0.0748175182481752,0.0181749644192497,1677720700.50048,0,1,0.15,0.199071579958619,0.347480979315962
"Macleania recumbens",1,0.111111111111111,1,0,0.833333333333333,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0166666666666667,0.199071579958619,1
"Macleania stricta",1,0.111111111111111,0.5,-0.5,0.916666666666667,1,1,1,1,2.36363636363636,0,0,0.0565693430656934,0.0176590123719124,1677720700.50048,0,1,0.0333333333333333,0.199071579958619,0.794153167539566
"Palicourea sodiroi",1,0.111111111111111,0.0344827586206897,-0.96551724137931,1,1,1,1,1,1.72727272727273,0,0,0.0802919708029197,0.0173173560108233,1677720700.50048,0,1,0.483333333333333,0.199071579958619,0
"Drymonia teuscheri",2,0.222222222222222,0.28448275862069,-0.357758620689655,0.416666666666667,0.875,0.661437827766148,0.875,1,1.54545454545455,0.0797101449275362,0.00840336134453781,0.0912408759124088,0.0284366973177476,2941562359.8741,0.693147180559945,2,0.55,0.398143159917239,0.145732274635776
"Palicourea demissa",2,0.222222222222222,0.555555555555556,-0.222222222222222,0.333333333333333,0.9375,0.707106781186548,0.875,1,1.54545454545455,0.0688405797101449,0.0504201680672269,0.0875912408759124,0.0309972162115441,2.62230229845195,0.636514168294813,1.88988157484231,0.2,0.376221711038542,0.470896416934893
"Tillandsia complanata",3,0.333333333333333,0.478927203065134,-0.173690932311622,0.25,0.75,0.5,0.75,1,1.36363636363636,0.170289855072464,0.100840336134454,0.0985401459854015,0.028154419773375,419430397.854167,1.09861228866811,3,0.533333333333333,0.597214739875858,0.141541920127435
"Sarcopera anomala",4,0.444444444444444,1.36781609195402,0.0919540229885058,0.0833333333333333,0.75,0.433012701892219,0.625,1,1.36363636363636,0.0869565217391304,0,0.0985401459854015,0.0371908971922016,5.24460493178456,1.32966134885476,3.77976314968462,0.5,0.752443422077085,0.318915118043929
"Meriania tomentosa",3,0.333333333333333,1.27777777777778,0.0925925925925926,0.166666666666667,0.958333333333333,0.736864132659475,0.75,1,1.45454545454545,0.239130434782609,0.243697478991597,0.0930656934306569,0.0474100051857019,1.74344393002143,0.735621939758795,2.08677944009772,0.308333333333333,0.415418480165416,0.64040854221894
"Besleria solanoides",5,0.555555555555556,2.55651340996169,0.311302681992337,0,0.97,0.787849983343214,0.5,1,1.18181818181818,0.355072463768116,0.596638655462185,0.109489051094891,0.0517827984911522,1.68682212260868,0.73180228552678,2.0788238676186,0.661290322580645,0.413834751782522,0.469486286317212
