"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racketail",3,0.3,1.09390235757697,0.0313007858589906,0.2,0.961352657004831,0.777777777777778,0.747215124864159,0.620728063201936,1,0.424242424242424,0.705882352941177,0.113636363636364,0.12235031642494,0.819997450190543,0.668253720299416,1.95082765365539,0.399101106272415,0.614386355209492,0.40121226527538
"Buff-tailed Coronet",2,0.2,1.66666666666667,0.333333333333333,0.5,0.992063492063492,0.888888888888889,0.928293269964685,0.688888888888889,1.5,0,0,0.0852272727272727,0.174804237678489,0.619786052138451,0.244930026794635,1.27753191707406,0.261357993591701,0.252873563218391,0.772481615602853
"Sparkling Violetear",1,0.1,0.521739130434783,-0.478260869565217,0.7,1,1,1,0.521739130434783,1.7,0,0,0.0738636363636364,0.0927532689722596,0.259347806937208,0,1,0.204580402335693,0.264367816091954,0.650478120132109
"Gorgeted Sunangel",4,0.4,2.17511520737327,0.293778801843318,0,0.814814814814815,0.666666666666667,0.485912657903775,0.557603686635945,1.2,0.106060606060606,0.235294117647059,0.102272727272727,0.0624117140902109,3.18361888163792,1.25548232517875,3.50953070120665,0.717981202862322,0.41235632183908,0.479687606137917
"Violet-tailed Sylph",3,0.3,0.307086088292259,-0.23097130390258,0.3,0.888888888888889,0.777777777777778,0.583333333333333,0.1193815534629,1,0.424242424242424,0,0.113636363636364,0.0697556102850028,1.74344393002143,0.974314752869349,2.6493511285621,0.542005319809757,0.745689655172414,0.0265765532887171
"Brown Inca",3,0.3,1.1989247311828,0.0663082437275986,0.4,0.888888888888889,0.777777777777778,0.552770798392567,0.466397849462366,1.4,0.0227272727272727,0.0294117647058824,0.0909090909090909,0.0192115768463074,5.4525555311395,1.03972077083992,2.82842712474619,0.578640759157763,0.307471264367816,0.576556934410325
"Collared Inca",4,0.4,1.88095238095238,0.220238095238095,0.1,0.666666666666667,0.666666666666667,0.408248290463863,0.470238095238095,1.4,0.0227272727272727,0.0294117647058824,0.0909090909090909,0.0200153326564863,6710885302.00018,1.38629436111989,4,0.818321609342772,0.310344827586207,0.585284883431399
"Tawny-bellied Hermit",2,0.2,1.03225806451613,0.0161290322580645,0.6,0.888888888888889,0.888888888888889,0.666666666666667,0.516129032258065,1.5,0,0,0.0852272727272727,0.0175092852270143,2941562359.8741,0.693147180559945,2,0.409160804671386,0.367816091954023,0.477281845441526
"Green Violetear",1,0.1,0.0434782608695652,-0.956521739130435,0.8,1,1,1,0.0434782608695652,1.7,0,0,0.0738636363636364,0.0174916363552561,1677720700.50048,0,1,0.204580402335693,0.264367816091954,0.0869231510723551
"Hoary Puffleg",1,0.1,0.0476190476190476,-0.952380952380952,0.9,1,1,1,0.0476190476190476,1.5,0,0,0.0852272727272727,0.0189710025387508,1677720700.50048,0,1,0.204580402335693,0.241379310344828,0.113414740233464
"Speckled Hummingbird",1,0.1,0.032258064516129,-0.967741935483871,1,1,1,1,0.032258064516129,1.5,0,0,0.0852272727272727,0.0175092852270143,1677720700.50048,0,1,0.204580402335693,0.35632183908046,0
